dt,Hours_in_interval,price_pln_per_mw_h,mw_procured,budget_pln_interval,p_accept_exante,val_perMW_h_exante,val_perMW_interval_exante,portfolio_pln_interval_exante_capped,p_accept_expost,val_perMW_h_expost,val_perMW_interval_expost,portfolio_pln_interval_expost_capped,cap_share_pln
2025-02-06 14:45:00+00:00,0.25,650.89,591.6,96266.63100000001,0.6722725721750241,555.5011730782319,138.87529326955797,6943.7646634778985,1.0,250.89,62.7225,3136.125,8136.125000000001
2025-02-06 15:00:00+00:00,0.25,760.58,735.6,139870.662,0.8052898385311281,943.3968617497527,235.84921543743818,9507.250000000002,1.0,360.58000000000004,90.14500000000001,4507.250000000001,9507.250000000002
2025-02-06 15:15:00+00:00,0.25,770.96,800.0,154192.0,0.7948714034398134,901.4695605255271,225.36739013138177,9637.0,1.0,370.96000000000004,92.74000000000001,4637.0,9637.0
2025-02-06 15:30:00+00:00,0.25,770.95,764.1,147270.72375,0.7958109165473857,905.1346033347069,226.28365083367672,9636.875,1.0,370.95000000000005,92.73750000000001,4636.875000000001,9636.875
2025-02-06 15:45:00+00:00,0.25,786.04,515.3,101261.60299999999,0.8142580102864474,981.9150995485525,245.47877488713812,9825.5,1.0,386.03999999999996,96.50999999999999,4825.5,9825.5
2025-02-06 16:00:00+00:00,0.25,794.69,800.0,158938.0,0.8255746466037288,1034.136698966918,258.5341747417295,9933.625,1.0,394.69000000000005,98.67250000000001,4933.625000000001,9933.625
2025-02-06 16:15:00+00:00,0.25,826.48,733.4,151535.108,0.8597576551578573,1223.0959863367657,305.7739965841914,10331.0,1.0,426.48,106.62,5331.0,10331.0
2025-02-06 16:30:00+00:00,0.25,840.34,800.0,168068.0,0.8701579858331805,1292.7417910696372,323.1854477674093,10504.25,1.0,440.34000000000003,110.08500000000001,5504.25,10504.25
2025-02-06 16:45:00+00:00,0.25,821.48,800.0,164296.0,0.8515345144097282,1172.5686741100099,293.14216852750246,10268.5,1.0,421.48,105.37,5268.5,10268.5
2025-02-06 17:00:00+00:00,0.25,794.69,800.0,158938.0,0.8243870328077054,1028.4515949687632,257.1128987421908,9933.625,1.0,394.69000000000005,98.67250000000001,4933.625000000001,9933.625
2025-02-06 17:15:00+00:00,0.25,761.57,800.0,152314.0,0.7951453218333857,902.5358325230127,225.63395813075317,9519.625,1.0,361.57000000000005,90.39250000000001,4519.625000000001,9519.625
2025-02-06 17:30:00+00:00,0.25,720.47,730.0,131485.775,0.7133675324862478,648.703962976595,162.17599074414875,8108.799537207437,1.0,320.47,80.1175,4005.8750000000005,9005.875
2025-02-06 17:45:00+00:00,0.25,720.47,714.8,128747.989,0.7196887277758368,664.6667017205496,166.1666754301374,8308.33377150687,1.0,320.47,80.1175,4005.8750000000005,9005.875000000002
2025-02-06 18:00:00+00:00,0.25,720.47,800.0,144094.0,0.7327894170290015,699.3579827490014,174.83949568725035,8741.974784362517,1.0,320.47,80.1175,4005.8750000000005,9005.875
2025-02-06 18:15:00+00:00,0.25,786.04,715.0,140504.65,0.8304650678802059,1058.088814716677,264.52220367916925,9825.5,1.0,386.03999999999996,96.50999999999999,4825.5,9825.5
2025-02-06 18:30:00+00:00,0.25,786.04,800.0,157208.0,0.827891277825602,1045.3726977807114,261.34317444517785,9825.5,1.0,386.03999999999996,96.50999999999999,4825.5,9825.5
2025-02-06 18:45:00+00:00,0.25,761.57,800.0,152314.0,0.8024033132679709,931.4906066745039,232.87265166862596,9519.625,1.0,361.57000000000005,90.39250000000001,4519.625000000001,9519.625
2025-02-06 19:00:00+00:00,0.25,760.58,783.8,149035.651,0.8003574963124843,923.1893937494498,230.79734843736244,9507.250000000002,1.0,360.58000000000004,90.14500000000001,4507.250000000001,9507.250000000002
2025-02-06 19:15:00+00:00,0.25,767.0,800.0,153400.0,0.823174126994422,1022.6968392369364,255.6742098092341,9587.5,1.0,367.0,91.75,4587.5,9587.5
2025-02-06 19:30:00+00:00,0.25,755.1,800.0,151020.0,0.80760120355307,953.0987725307803,238.27469313269506,9438.75,1.0,355.1,88.775,4438.75,9438.75
2025-02-06 19:45:00+00:00,0.25,650.89,726.3,118185.35174999999,0.6844436945634238,581.3553654113799,145.33884135284498,7266.942067642249,1.0,250.89,62.7225,3136.125,8136.125
2025-02-06 20:00:00+00:00,0.25,743.48,800.0,148696.0,0.7950971313380444,902.3481072279599,225.58702680698997,9293.5,1.0,343.48,85.87,4293.5,9293.5
2025-02-06 20:15:00+00:00,0.25,777.88,800.0,155576.0,0.8413256355359098,1114.642825465252,278.660706366313,9723.5,1.0,377.88,94.47,4723.5,9723.5
2025-02-06 20:30:00+00:00,0.25,763.08,800.0,152616.0,0.8373659855273885,1093.4579742985302,273.36449357463255,9538.5,1.0,363.08000000000004,90.77000000000001,4538.500000000001,9538.5
2025-02-06 20:45:00+00:00,0.25,666.21,664.0,110590.86,0.7188014097167734,662.396633462981,165.59915836574524,8279.957918287262,1.0,266.21000000000004,66.55250000000001,3327.6250000000005,8327.625
2025-02-06 21:00:00+00:00,0.25,587.83,627.5,92215.83125,0.604798664546714,433.1890378331083,108.29725945827707,5414.862972913854,1.0,187.83000000000004,46.95750000000001,2347.8750000000005,7347.875
2025-02-06 21:15:00+00:00,0.25,686.21,680.0,116655.70000000001,0.7468874194262805,739.3489969466211,184.83724923665528,8577.625000000002,1.0,286.21000000000004,71.55250000000001,3577.6250000000005,8577.625000000002
2025-02-06 21:30:00+00:00,0.25,666.21,655.4,109158.5085,0.7241657105750854,676.2708048941547,169.06770122353868,8327.625,1.0,266.21000000000004,66.55250000000001,3327.6250000000005,8327.625
2025-02-06 21:45:00+00:00,0.25,630.89,650.6,102614.2585,0.6746168028411981,560.376574356781,140.09414358919526,7004.707179459763,1.0,230.89,57.7225,2886.125,7886.124999999999
2025-02-06 22:00:00+00:00,0.25,640.74,675.6,108220.986,0.6865340967191951,585.9345755607324,146.4836438901831,7324.182194509154,1.0,240.74,60.185,3009.25,8009.250000000001
2025-02-06 22:15:00+00:00,0.25,666.21,713.4,118818.55350000001,0.7316873398591957,696.3518118454358,174.08795296135895,8327.625000000002,1.0,266.21000000000004,66.55250000000001,3327.6250000000005,8327.625000000002
2025-02-06 22:30:00+00:00,0.25,600.89,700.0,105155.75,0.6443297579743055,500.89142765330683,125.22285691332671,6261.142845666335,1.0,200.89,50.2225,2511.125,7511.125
2025-02-06 22:45:00+00:00,0.25,515.19,522.4,67283.814,0.5095619647515232,304.15753229185134,76.03938307296283,3801.969153648142,1.0,115.19000000000005,28.797500000000014,1439.8750000000007,6439.875
2025-02-06 23:00:00+00:00,0.25,501.73,545.9,68473.60175,0.47813977745268066,269.57688915665386,67.39422228916347,3369.711114458173,1.0,101.73000000000002,25.432500000000005,1271.6250000000002,6271.625
2025-02-06 23:15:00+00:00,0.25,530.33,572.6,75916.73950000001,0.5089664617233571,303.47057685525056,75.86764421381264,3793.382210690632,1.0,130.33000000000004,32.58250000000001,1629.1250000000005,6629.125000000001
2025-02-06 23:30:00+00:00,0.25,530.33,531.5,70467.59875,0.5259859720293903,323.61943365631646,80.90485841407911,4045.242920703956,1.0,130.33000000000004,32.58250000000001,1629.1250000000005,6629.125
2025-02-06 23:45:00+00:00,0.25,530.33,570.1,75585.28325000001,0.5054564543390759,299.44731464967407,74.86182866241852,3743.091433120926,1.0,130.33000000000004,32.58250000000001,1629.1250000000005,6629.125
2025-02-07 00:00:00+00:00,0.25,530.33,622.7,82559.12275000001,0.49199288201933744,284.4136519208039,71.10341298020097,3555.1706490100487,1.0,130.33000000000004,32.58250000000001,1629.1250000000005,6629.125000000001
2025-02-07 00:15:00+00:00,0.25,505.68,549.7,69493.07400000001,0.4781404111797083,269.5775537764209,67.39438844410523,3369.7194222052617,1.0,105.68,26.42,1321.0,6321.0
2025-02-07 00:30:00+00:00,0.25,505.68,551.8,69758.556,0.48408154398736036,275.86440501566364,68.96610125391591,3448.3050626957956,1.0,105.68,26.42,1321.0,6321.000000000001
2025-02-07 00:45:00+00:00,0.25,505.68,501.6,63412.272000000004,0.4788600977708346,270.33314142360064,67.58328535590016,3379.164267795008,1.0,105.68,26.42,1321.0,6321.000000000001
2025-02-07 01:00:00+00:00,0.25,505.68,645.9,81654.678,0.4738670528215756,265.12449433250265,66.28112358312566,3314.056179156283,1.0,105.68,26.42,1321.0,6321.0
2025-02-07 01:15:00+00:00,0.25,501.89,500.8,62836.628,0.4659879062895991,257.06163928188727,64.26540982047182,3213.2704910235907,1.0,101.88999999999999,25.472499999999997,1273.6249999999998,6273.624999999999
2025-02-07 01:30:00+00:00,0.25,427.87,380.4,40690.437,0.3738148849186784,175.22910416537752,43.80727604134438,2190.363802067219,1.0,27.870000000000005,6.967500000000001,348.37500000000006,5348.375
2025-02-07 01:45:00+00:00,0.25,433.25,502.1,54383.70625,0.38249474516395343,182.05679079115075,45.51419769778769,2275.7098848893843,1.0,33.25,8.3125,415.625,5415.625
2025-02-07 02:00:00+00:00,0.25,391.04,412.5,40326.0,0.32197351834243326,137.68889354217723,34.42222338554431,1721.1111692772154,0.0,0.0,0.0,0.0,4888.0
2025-02-07 02:15:00+00:00,0.25,427.87,442.7,47354.51225,0.37408868226856107,175.4419704062402,43.86049260156005,2193.0246300780022,1.0,27.870000000000005,6.967500000000001,348.37500000000006,5348.375
2025-02-07 02:30:00+00:00,0.25,427.87,431.7,46177.86975,0.37369716568054834,175.13763198607072,43.78440799651768,2189.2203998258838,1.0,27.870000000000005,6.967500000000001,348.37500000000006,5348.375
2025-02-07 02:45:00+00:00,0.25,433.25,548.9,59452.73125,0.3822534272956728,181.86473008249388,45.46618252062347,2273.3091260311735,1.0,33.25,8.3125,415.625,5415.625
2025-02-07 03:00:00+00:00,0.25,501.01,553.6,69339.784,0.46179520527542417,252.84752319852748,63.21188079963187,3160.5940399815936,1.0,101.00999999999999,25.252499999999998,1262.625,6262.624999999999
2025-02-07 03:15:00+00:00,0.25,437.58,492.6,53887.977,0.3867214188408328,185.44176610669473,46.36044152667368,2318.0220763336843,1.0,37.579999999999984,9.394999999999996,469.7499999999998,5469.75
2025-02-07 03:30:00+00:00,0.25,441.91,479.2,52940.818,0.3921292915251966,189.83139812940303,47.45784953235076,2372.892476617538,1.0,41.910000000000025,10.477500000000006,523.8750000000003,5523.875
2025-02-07 03:45:00+00:00,0.25,511.36,560.4,71641.536,0.48186656336783906,273.50734931957834,68.37683732989458,3418.8418664947294,1.0,111.36000000000001,27.840000000000003,1392.0000000000002,6391.999999999999
2025-02-07 04:00:00+00:00,0.25,511.36,622.0,79516.48,0.4864561837756366,278.40897126093387,69.60224281523347,3480.1121407616733,1.0,111.36000000000001,27.840000000000003,1392.0000000000002,6392.0
2025-02-07 04:15:00+00:00,0.25,392.04,407.9,39978.279,0.3164857895334754,134.01899439141897,33.50474859785474,1675.237429892737,0.0,0.0,0.0,0.0,4900.500000000001
2025-02-07 04:30:00+00:00,0.25,393.04,358.3,35206.558000000005,0.3222589838461125,137.8813118131411,34.47032795328528,1723.5163976642639,0.0,0.0,0.0,0.0,4913.0
2025-02-07 04:45:00+00:00,0.25,502.39,582.6,73173.1035,0.4820189010068503,273.668953709685,68.41723842742125,3420.8619213710626,1.0,102.38999999999999,25.597499999999997,1279.8749999999998,6279.874999999999
2025-02-07 05:00:00+00:00,0.25,511.7,573.2,73326.61,0.5009726510881587,294.3711947580481,73.59279868951202,3679.639934475601,1.0,111.69999999999999,27.924999999999997,1396.2499999999998,6396.25
2025-02-07 05:15:00+00:00,0.25,477.35,514.9,61446.87875,0.4054905730501832,200.9667128006917,50.24167820017293,2512.0839100086464,1.0,77.35000000000002,19.337500000000006,966.8750000000002,5966.875
2025-02-07 05:30:00+00:00,0.25,525.79,587.5,77225.40625,0.482569455430539,274.2536187160557,68.56340467901393,3428.1702339506965,1.0,125.78999999999996,31.44749999999999,1572.3749999999995,6572.375
2025-02-07 05:45:00+00:00,0.25,659.96,678.1,111879.71900000001,0.666725016868368,544.1539683687656,136.0384920921914,6801.92460460957,1.0,259.96000000000004,64.99000000000001,3249.5000000000005,8249.5
2025-02-07 06:00:00+00:00,0.25,659.96,705.7,116433.44300000001,0.6892260877223003,591.8939427003642,147.97348567509104,7398.674283754552,1.0,259.96000000000004,64.99000000000001,3249.5000000000005,8249.5
2025-02-07 06:15:00+00:00,0.25,799.68,800.0,159936.0,0.7484475993627873,743.9583349045477,185.9895837261369,9299.479186306846,1.0,399.67999999999995,99.91999999999999,4995.999999999999,9996.0
2025-02-07 06:30:00+00:00,0.25,799.68,800.0,159936.0,0.7314949707746701,695.8287882807897,173.95719707019742,8697.859853509872,1.0,399.67999999999995,99.91999999999999,4995.999999999999,9996.0
2025-02-07 06:45:00+00:00,0.25,799.68,800.0,159936.0,0.7281820487837962,686.9000660412348,171.7250165103087,8586.250825515435,1.0,399.67999999999995,99.91999999999999,4995.999999999999,9996.0
2025-02-07 07:00:00+00:00,0.25,799.68,732.8,146501.376,0.7352654686076743,706.1733890506496,176.5433472626624,8827.16736313312,1.0,399.67999999999995,99.91999999999999,4995.999999999999,9996.0
2025-02-07 07:15:00+00:00,0.25,699.42,800.0,139884.0,0.6526781355184885,516.5615948371351,129.14039870928377,6457.019935464188,1.0,299.41999999999996,74.85499999999999,3742.7499999999995,8742.75
2025-02-07 07:30:00+00:00,0.25,537.29,623.7,83776.94325,0.46632708958518787,257.4048502605776,64.3512125651444,3217.56062825722,1.0,137.28999999999996,34.32249999999999,1716.1249999999995,6716.124999999999
2025-02-07 07:45:00+00:00,0.25,537.29,471.4,63319.62649999999,0.4665438310070067,257.62434646234703,64.40608661558676,3220.3043307793378,1.0,137.28999999999996,34.32249999999999,1716.1249999999995,6716.124999999999
2025-02-07 08:00:00+00:00,0.25,535.29,558.4,74726.484,0.4603479788876119,251.40499674678398,62.851249186695995,3142.5624593347998,1.0,135.28999999999996,33.82249999999999,1691.1249999999995,6691.125
2025-02-07 08:15:00+00:00,0.25,417.55,438.1,45732.16375000001,0.31443741690147353,132.66323401282,33.165808503205,1658.29042516025,1.0,17.55000000000001,4.387500000000003,219.37500000000014,5219.375
2025-02-07 08:30:00+00:00,0.25,416.55,461.9,48101.11125,0.30950260895066817,129.42810275862976,32.35702568965744,1617.851284482872,1.0,16.55000000000001,4.137500000000003,206.87500000000014,5206.875000000001
2025-02-07 08:45:00+00:00,0.25,414.55,398.6,41309.9075,0.2999177935836259,123.26821347294029,30.817053368235072,1540.8526684117537,1.0,14.550000000000011,3.637500000000003,181.87500000000014,5181.875
2025-02-07 09:00:00+00:00,0.25,411.55,440.6,45332.232500000006,0.2820877524871699,112.2316459900098,28.05791149750245,1402.8955748751225,1.0,11.550000000000011,2.887500000000003,144.37500000000014,5144.375
2025-02-07 09:15:00+00:00,0.25,656.17,691.7,113468.19725,0.6155690796708844,450.6478604567513,112.66196511418782,5633.098255709391,1.0,256.16999999999996,64.04249999999999,3202.1249999999995,8202.125
2025-02-07 09:30:00+00:00,0.25,535.29,529.1,70805.48475,0.4755006637832566,266.8200670281401,66.70501675703503,3335.2508378517514,1.0,135.28999999999996,33.82249999999999,1691.1249999999995,6691.125
2025-02-07 09:45:00+00:00,0.25,308.17,300.0,23112.75,0.1795194851348858,58.40948277496064,14.60237069374016,730.1185346870079,0.0,0.0,0.0,0.0,3852.125
2025-02-07 10:00:00+00:00,0.25,306.17,356.7,27302.70975,0.1723537719284881,55.2153719791913,13.803842994797826,690.1921497398913,0.0,0.0,0.0,0.0,3827.1250000000005
2025-02-07 10:15:00+00:00,0.25,415.83,368.5,38308.338749999995,0.31409815959054477,132.43942271120054,33.109855677800134,1655.4927838900066,1.0,15.829999999999984,3.957499999999996,197.8749999999998,5197.874999999999
2025-02-07 10:30:00+00:00,0.25,415.83,464.9,48329.84174999999,0.31971154987452954,136.1695218479021,34.042380461975526,1702.1190230987763,1.0,15.829999999999984,3.957499999999996,197.8749999999998,5197.874999999999
2025-02-07 10:45:00+00:00,0.25,429.36,494.7,53101.098,0.33794767871080345,148.69124354325803,37.172810885814506,1858.6405442907253,1.0,29.360000000000014,7.340000000000003,367.00000000000017,5367.0
2025-02-07 11:00:00+00:00,0.25,415.83,434.0,45117.555,0.3167975453709091,134.22600483818937,33.55650120954734,1677.825060477367,1.0,15.829999999999984,3.957499999999996,197.8749999999998,5197.875
2025-02-07 11:15:00+00:00,0.25,549.01,588.9,80827.99725,0.5197135177401411,316.0674323959766,79.01685809899415,3950.8429049497076,1.0,149.01,37.2525,1862.625,6862.625
2025-02-07 11:30:00+00:00,0.25,461.39,549.6,63394.986,0.3935054830074335,190.95911250619727,47.73977812654932,2386.988906327466,1.0,61.389999999999986,15.347499999999997,767.3749999999998,5767.375
2025-02-07 11:45:00+00:00,0.25,279.79,277.5,19410.43125,0.17298893714010788,55.49567927016106,13.873919817540266,693.6959908770133,0.0,0.0,0.0,0.0,3497.375
2025-02-07 12:00:00+00:00,0.25,392.16,393.3,38559.132000000005,0.2981128877196181,122.12625702850941,30.531564257127354,1526.5782128563676,0.0,0.0,0.0,0.0,4902.000000000001
2025-02-07 12:15:00+00:00,0.25,584.38,592.7,86590.5065,0.5797787177233151,395.1553003246214,98.78882508115535,4939.441254057768,1.0,184.38,46.095,2304.75,7304.749999999999
2025-02-07 12:30:00+00:00,0.25,595.86,709.9,105750.2535,0.5981341791223985,422.72438428543427,105.68109607135857,5284.0548035679285,1.0,195.86,48.965,2448.25,7448.25
2025-02-07 12:45:00+00:00,0.25,560.83,675.8,94752.2285,0.543334748864642,345.31605481570637,86.32901370392659,4316.45068519633,1.0,160.83000000000004,40.20750000000001,2010.3750000000005,7010.375000000001
2025-02-07 13:00:00+00:00,0.25,279.79,256.9,17969.512749999998,0.17428385153350479,56.06883697019089,14.017209242547722,700.8604621273861,0.0,0.0,0.0,0.0,3497.3749999999995
2025-02-07 13:15:00+00:00,0.25,257.43,302.3,19455.27225,0.16609486637950266,52.482383642179215,13.120595910544804,656.0297955272401,0.0,0.0,0.0,0.0,3217.8750000000005
2025-02-07 13:30:00+00:00,0.25,258.43,298.4,19278.878,0.16899783200774143,53.74340812960844,13.43585203240211,671.7926016201055,0.0,0.0,0.0,0.0,3230.375
2025-02-07 13:45:00+00:00,0.25,528.24,651.3,86010.678,0.5165137148596397,312.2722890326364,78.0680722581591,3903.4036129079554,1.0,128.24,32.06,1603.0,6603.0
2025-02-07 14:00:00+00:00,0.25,528.24,585.4,77307.924,0.5175686644944306,313.5192865319557,78.37982163298892,3918.991081649446,1.0,128.24,32.06,1603.0,6603.000000000001
2025-02-07 14:15:00+00:00,0.25,331.42,352.1,29173.245500000005,0.2350973402493448,85.62280542388648,21.40570135597162,1070.285067798581,0.0,0.0,0.0,0.0,4142.75
2025-02-07 14:30:00+00:00,0.25,330.42,393.0,32463.765000000003,0.23283309798853213,84.42686474294548,21.10671618573637,1055.3358092868186,0.0,0.0,0.0,0.0,4130.25
2025-02-07 14:45:00+00:00,0.25,332.42,379.5,31538.3475,0.24173630330375984,89.17380139906723,22.293450349766808,1114.6725174883404,0.0,0.0,0.0,0.0,4155.25
2025-02-07 15:00:00+00:00,0.25,333.42,435.7,36317.7735,0.2455495703829489,91.24360332525578,22.810900831313944,1140.5450415656971,0.0,0.0,0.0,0.0,4167.750000000001
2025-02-07 15:15:00+00:00,0.25,410.36,479.9,49232.941,0.3181212412731187,135.10693037428612,33.77673259357153,1688.8366296785766,1.0,10.360000000000014,2.5900000000000034,129.50000000000017,5129.5
2025-02-07 15:30:00+00:00,0.25,409.36,443.5,45387.79,0.312189942278257,131.18442234727814,32.796105586819536,1639.8052793409768,1.0,9.360000000000014,2.3400000000000034,117.00000000000017,5117.0
2025-02-07 15:45:00+00:00,0.25,411.36,387.4,39840.216,0.3207142093877292,136.8418496311658,34.21046240779145,1710.5231203895723,1.0,11.360000000000014,2.8400000000000034,142.00000000000017,5142.0
2025-02-07 16:00:00+00:00,0.25,412.36,414.5,42730.805,0.32750446500834907,141.4439641907032,35.3609910476758,1768.0495523837901,1.0,12.360000000000014,3.0900000000000034,154.50000000000017,5154.5
2025-02-07 16:15:00+00:00,0.25,464.05,424.1,49200.90125,0.3922217928877034,189.90706177714767,47.47676544428692,2373.838272214346,1.0,64.05000000000001,16.012500000000003,800.6250000000001,5800.625
2025-02-07 16:30:00+00:00,0.25,461.05,481.4,55487.3675,0.3817808324143809,181.48897385907412,45.37224346476853,2268.6121732384263,1.0,61.05000000000001,15.262500000000003,763.1250000000001,5763.125000000001
2025-02-07 16:45:00+00:00,0.25,415.31,484.2,50273.275499999996,0.311509770646915,130.73866966617624,32.68466741654406,1634.2333708272029,1.0,15.310000000000002,3.8275000000000006,191.37500000000003,5191.375
2025-02-07 17:00:00+00:00,0.25,411.87,439.3,45233.62275,0.30518109987334907,126.63074563857532,31.65768640964383,1582.8843204821915,1.0,11.870000000000005,2.967500000000001,148.37500000000006,5148.375
2025-02-07 17:15:00+00:00,0.25,425.69,500.7,53285.74575,0.3323176308036202,144.7583752454185,36.18959381135463,1809.4796905677313,1.0,25.689999999999998,6.422499999999999,321.125,5321.125
2025-02-07 17:30:00+00:00,0.25,467.82,516.1,60360.4755,0.39291007842555936,190.47067702976372,47.61766925744093,2380.8834628720465,1.0,67.82,16.955,847.7499999999999,5847.75
2025-02-07 17:45:00+00:00,0.25,431.73,442.1,47716.95825,0.33953309267202225,149.80974480903845,37.45243620225961,1872.6218101129807,1.0,31.730000000000018,7.9325000000000045,396.6250000000002,5396.625
2025-02-07 18:00:00+00:00,0.25,456.8,491.7,56152.14,0.3750362068647848,176.1798820508991,44.044970512724774,2202.248525636239,1.0,56.80000000000001,14.200000000000003,710.0000000000001,5710.0
2025-02-07 18:15:00+00:00,0.25,459.77,513.8,59057.45649999999,0.38287502154078534,182.3597084025346,45.58992710063365,2279.4963550316825,1.0,59.76999999999998,14.942499999999995,747.1249999999998,5747.124999999999
2025-02-07 18:30:00+00:00,0.25,425.69,460.6,49018.2035,0.33057263834978357,143.5516917492589,35.88792293731473,1794.3961468657362,1.0,25.689999999999998,6.422499999999999,321.125,5321.125
2025-02-07 18:45:00+00:00,0.25,408.37,442.3,45155.51275,0.3007755213602211,123.81287932918119,30.953219832295296,1547.6609916147647,1.0,8.370000000000005,2.092500000000001,104.62500000000006,5104.625
2025-02-07 19:00:00+00:00,0.25,222.28,219.0,12169.83,0.11191444070864687,31.000711001348193,7.750177750337048,387.50888751685244,0.0,0.0,0.0,0.0,2778.5
2025-02-07 19:15:00+00:00,0.25,230.29,235.1,13535.29475,0.12901789854152979,37.363838809119834,9.340959702279958,467.0479851139979,0.0,0.0,0.0,0.0,2878.625
2025-02-07 19:30:00+00:00,0.25,217.29,284.2,15438.454499999998,0.11652801525944967,32.679253928849526,8.169813482212382,408.49067411061907,0.0,0.0,0.0,0.0,2716.1249999999995
2025-02-07 19:45:00+00:00,0.25,132.05,200.0,6602.500000000001,0.0639074136498119,15.224819403382593,3.8062048508456483,190.31024254228242,0.0,0.0,0.0,0.0,1650.6250000000002
2025-02-07 20:00:00+00:00,0.25,124.06,200.0,6203.0,0.06120706800334097,14.43218655308345,3.6080466382708627,180.40233191354312,0.0,0.0,0.0,0.0,1550.75
2025-02-07 20:15:00+00:00,0.25,410.25,334.2,34276.3875,0.34844389107782314,156.1877222186962,39.04693055467405,1952.3465277337025,1.0,10.25,2.5625,128.125,5128.125
2025-02-07 20:30:00+00:00,0.25,222.28,239.0,13281.23,0.13852269426377517,41.066206147458104,10.266551536864526,513.3275768432263,0.0,0.0,0.0,0.0,2778.5
2025-02-07 20:45:00+00:00,0.25,89.09,200.0,4454.5,0.05312311056822128,12.123451957574684,3.030862989393671,151.54314946968356,0.0,0.0,0.0,0.0,1113.625
2025-02-07 21:00:00+00:00,0.25,47.16,200.0,2358.0,0.037646904901624034,7.985668804454136,1.996417201113534,99.82086005567669,0.0,0.0,0.0,0.0,589.5
2025-02-07 21:15:00+00:00,0.25,47.16,200.0,2358.0,0.041206338636446516,8.902967234869127,2.2257418087172818,111.28709043586409,0.0,0.0,0.0,0.0,589.5
2025-02-07 21:30:00+00:00,0.25,384.42,412.7,39662.5335,0.3178917941248993,134.9540032642143,33.73850081605357,1686.9250408026787,0.0,0.0,0.0,0.0,4805.25
2025-02-07 21:45:00+00:00,0.25,384.42,412.7,39662.5335,0.015065829388013707,2.7193376676908523,0.6798344169227131,33.99172084613566,0.0,0.0,0.0,0.0,4805.25
2025-02-07 22:00:00+00:00,0.25,384.42,412.7,39662.5335,0.00881983763268257,1.4722792042098796,0.3680698010524699,18.403490052623496,0.0,0.0,0.0,0.0,4805.25
2025-02-07 22:15:00+00:00,0.25,28.16,200.0,1408.0,0.03908236535526921,8.353031270971904,2.088257817742976,104.4128908871488,0.0,0.0,0.0,0.0,352.0
2025-02-07 22:30:00+00:00,0.25,23.36,200.0,1168.0,0.03654282960041477,7.705512931144414,1.9263782327861034,96.31891163930517,0.0,0.0,0.0,0.0,292.0
2025-02-07 22:45:00+00:00,0.25,19.04,200.0,952.0,0.03392752014056133,7.050360295479843,1.7625900738699607,88.12950369349804,0.0,0.0,0.0,0.0,238.0
2025-02-07 23:00:00+00:00,0.25,19.04,200.0,952.0,0.026616780610885238,5.285096124726229,1.3212740311815572,66.06370155907786,0.0,0.0,0.0,0.0,238.0
2025-02-07 23:15:00+00:00,0.25,256.59,266.0,17063.234999999997,0.19020095099934375,63.30114067970676,15.82528516992669,791.2642584963345,0.0,0.0,0.0,0.0,3207.374999999999
2025-02-07 23:30:00+00:00,0.25,44.1,200.0,2205.0,0.04806127482432776,10.728138076923809,2.6820345192309523,134.1017259615476,0.0,0.0,0.0,0.0,551.25
2025-02-07 23:45:00+00:00,0.25,43.36,200.0,2168.0,0.04634249304650917,10.263427383789633,2.5658568459474083,128.2928422973704,0.0,0.0,0.0,0.0,542.0
2025-02-08 00:00:00+00:00,0.25,16.02,200.0,801.0,0.036257249071874,7.633390529602153,1.9083476324005382,95.4173816200269,0.0,0.0,0.0,0.0,200.25
2025-02-08 00:15:00+00:00,0.25,58.36,200.0,2918.0,0.05438366678096962,12.477032193936253,3.1192580484840633,155.96290242420315,0.0,0.0,0.0,0.0,729.5
2025-02-08 00:30:00+00:00,0.25,66.16,200.0,3308.0,0.05745197148861669,13.347667350921043,3.3369168377302607,166.84584188651303,0.0,0.0,0.0,0.0,827.0
2025-02-08 00:45:00+00:00,0.25,53.35,200.0,2667.5,0.05193173059631584,11.791494980645801,2.9478737451614503,147.3936872580725,0.0,0.0,0.0,0.0,666.875
2025-02-08 01:00:00+00:00,0.25,29.16,200.0,1458.0,0.04193961834059645,9.094568733138654,2.2736421832846636,113.68210916423318,0.0,0.0,0.0,0.0,364.5
2025-02-08 01:15:00+00:00,0.25,35.02,200.0,1751.0000000000002,0.04439107142657728,9.741509470559578,2.4353773676398944,121.76886838199472,0.0,0.0,0.0,0.0,437.75000000000006
2025-02-08 01:30:00+00:00,0.25,29.16,200.0,1458.0,0.04211260151168983,9.139897335760661,2.2849743339401654,114.24871669700826,0.0,0.0,0.0,0.0,364.5
2025-02-08 01:45:00+00:00,0.25,29.16,200.0,1458.0,0.042534114428397274,9.25055647396935,2.3126391184923376,115.63195592461688,0.0,0.0,0.0,0.0,364.5
2025-02-08 02:00:00+00:00,0.25,34.03,200.0,1701.5,0.044423992300331894,9.750263678148773,2.4375659195371933,121.87829597685966,0.0,0.0,0.0,0.0,425.375
2025-02-08 02:15:00+00:00,0.25,23.31,200.0,1165.5,0.03992077610341782,8.569209758568675,2.142302439642169,107.11512198210843,0.0,0.0,0.0,0.0,291.375
2025-02-08 02:30:00+00:00,0.25,28.36,200.0,1418.0,0.042616438545935886,9.272202875431887,2.3180507188579718,115.9025359428986,0.0,0.0,0.0,0.0,354.5
