dt,price_pln_per_mw_h,mw_procured,mw_available,cap_revenue_band_1,cap_revenue_band_2,cap_revenue_band_3,capacity_revenue_baseline,budget_envelope,capacity_revenue_capped,bound_flag,total_revenue
2024-07-01 15:30:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 15:45:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 16:00:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 16:15:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 16:30:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 16:45:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 17:00:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 17:15:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 17:30:00+00:00,68.91,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.75,1722.75,1,1722.75
2024-07-01 17:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 18:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 18:15:00+00:00,35.65,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,891.25,891.25,1,891.25
2024-07-01 18:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 18:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 19:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 19:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 19:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 19:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 20:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 20:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 20:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 20:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 21:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-01 21:15:00+00:00,71.89,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1797.25,1797.25,1,1797.25
2024-07-01 21:30:00+00:00,71.89,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1797.25,1797.25,1,1797.25
2024-07-01 21:45:00+00:00,71.89,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1797.25,1797.25,1,1797.25
2024-07-01 22:00:00+00:00,71.89,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1797.25,1797.25,1,1797.25
2024-07-01 22:15:00+00:00,160.13,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4003.25,2131.764652252175,0,2131.764652252175
2024-07-01 22:30:00+00:00,160.13,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4003.25,2131.764652252175,0,2131.764652252175
2024-07-01 22:45:00+00:00,160.13,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4003.25,2131.764652252175,0,2131.764652252175
2024-07-01 23:00:00+00:00,160.13,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4003.25,2131.764652252175,0,2131.764652252175
2024-07-01 23:15:00+00:00,149.51,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3737.75,2131.764652252175,0,2131.764652252175
2024-07-01 23:30:00+00:00,149.51,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3737.75,2131.764652252175,0,2131.764652252175
2024-07-01 23:45:00+00:00,149.51,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3737.75,2131.764652252175,0,2131.764652252175
2024-07-02 00:00:00+00:00,149.51,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3737.75,2131.764652252175,0,2131.764652252175
2024-07-02 00:15:00+00:00,143.84,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3596.0,2131.764652252175,0,2131.764652252175
2024-07-02 00:30:00+00:00,143.84,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3596.0,2131.764652252175,0,2131.764652252175
2024-07-02 00:45:00+00:00,143.84,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3596.0,2131.764652252175,0,2131.764652252175
2024-07-02 01:00:00+00:00,143.84,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3596.0,2131.764652252175,0,2131.764652252175
2024-07-02 01:15:00+00:00,140.99,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3524.75,2131.764652252175,0,2131.764652252175
2024-07-02 01:30:00+00:00,140.99,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3524.75,2131.764652252175,0,2131.764652252175
2024-07-02 01:45:00+00:00,140.99,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3524.75,2131.764652252175,0,2131.764652252175
2024-07-02 02:00:00+00:00,140.99,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3524.75,2131.764652252175,0,2131.764652252175
2024-07-02 02:15:00+00:00,134.33,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3358.2500000000005,2131.764652252175,0,2131.764652252175
2024-07-02 02:30:00+00:00,134.33,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3358.2500000000005,2131.764652252175,0,2131.764652252175
2024-07-02 02:45:00+00:00,134.33,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3358.2500000000005,2131.764652252175,0,2131.764652252175
2024-07-02 03:00:00+00:00,134.33,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3358.2500000000005,2131.764652252175,0,2131.764652252175
2024-07-02 03:15:00+00:00,136.33,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3408.2500000000005,2131.764652252175,0,2131.764652252175
2024-07-02 03:30:00+00:00,136.33,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3408.2500000000005,2131.764652252175,0,2131.764652252175
2024-07-02 03:45:00+00:00,136.33,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3408.2500000000005,2131.764652252175,0,2131.764652252175
2024-07-02 04:00:00+00:00,136.33,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3408.2500000000005,2131.764652252175,0,2131.764652252175
2024-07-02 04:15:00+00:00,157.84,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3946.0,2131.764652252175,0,2131.764652252175
2024-07-02 04:30:00+00:00,157.84,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3946.0,2131.764652252175,0,2131.764652252175
2024-07-02 04:45:00+00:00,157.84,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3946.0,2131.764652252175,0,2131.764652252175
2024-07-02 05:00:00+00:00,157.84,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3946.0,2131.764652252175,0,2131.764652252175
2024-07-02 05:15:00+00:00,176.05,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4401.25,2131.764652252175,0,2131.764652252175
2024-07-02 05:30:00+00:00,176.05,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4401.25,2131.764652252175,0,2131.764652252175
2024-07-02 05:45:00+00:00,176.05,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4401.25,2131.764652252175,0,2131.764652252175
2024-07-02 06:00:00+00:00,176.05,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4401.25,2131.764652252175,0,2131.764652252175
2024-07-02 06:15:00+00:00,175.05,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4376.25,2131.764652252175,0,2131.764652252175
2024-07-02 06:30:00+00:00,175.05,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4376.25,2131.764652252175,0,2131.764652252175
2024-07-02 06:45:00+00:00,175.05,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4376.25,2131.764652252175,0,2131.764652252175
2024-07-02 07:00:00+00:00,175.05,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4376.25,2131.764652252175,0,2131.764652252175
2024-07-02 07:15:00+00:00,162.67,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4066.7499999999995,2131.764652252175,0,2131.764652252175
2024-07-02 07:30:00+00:00,162.67,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4066.7499999999995,2131.764652252175,0,2131.764652252175
2024-07-02 07:45:00+00:00,162.67,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4066.7499999999995,2131.764652252175,0,2131.764652252175
2024-07-02 08:00:00+00:00,162.67,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4066.7499999999995,2131.764652252175,0,2131.764652252175
2024-07-02 08:15:00+00:00,189.77,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4744.25,2131.764652252175,0,2131.764652252175
2024-07-02 08:30:00+00:00,189.77,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4744.25,2131.764652252175,0,2131.764652252175
2024-07-02 08:45:00+00:00,162.59,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4064.75,2131.764652252175,0,2131.764652252175
2024-07-02 09:00:00+00:00,189.77,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4744.25,2131.764652252175,0,2131.764652252175
2024-07-02 09:15:00+00:00,199.77,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4994.25,2131.764652252175,0,2131.764652252175
2024-07-02 09:30:00+00:00,199.77,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4994.25,2131.764652252175,0,2131.764652252175
2024-07-02 09:45:00+00:00,199.77,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4994.25,2131.764652252175,0,2131.764652252175
2024-07-02 10:00:00+00:00,199.77,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4994.25,2131.764652252175,0,2131.764652252175
2024-07-02 10:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 10:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 10:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 11:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 11:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 11:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 11:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 12:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 12:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 12:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 12:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 13:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 13:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 13:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 13:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 14:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 14:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 14:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 14:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 15:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 15:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 15:30:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 15:45:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 16:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 16:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-02 16:30:00+00:00,161.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4035.0,2131.764652252175,0,2131.764652252175
2024-07-02 16:45:00+00:00,161.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4035.0,2131.764652252175,0,2131.764652252175
2024-07-02 17:00:00+00:00,161.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4035.0,2131.764652252175,0,2131.764652252175
2024-07-02 17:15:00+00:00,217.16,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,5429.0,2131.764652252175,0,2131.764652252175
2024-07-02 17:30:00+00:00,68.89,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.25,1722.25,1,1722.25
2024-07-02 17:45:00+00:00,68.89,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.25,1722.25,1,1722.25
2024-07-02 18:00:00+00:00,68.89,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.25,1722.25,1,1722.25
2024-07-02 18:15:00+00:00,68.89,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1722.25,1722.25,1,1722.25
2024-07-02 18:30:00+00:00,14.57,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,364.25,364.25,1,364.25
2024-07-02 18:45:00+00:00,285.92,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,7148.0,2131.764652252175,0,2131.764652252175
2024-07-02 19:00:00+00:00,285.92,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,7148.0,2131.764652252175,0,2131.764652252175
2024-07-02 19:15:00+00:00,264.54,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,6613.500000000001,2131.764652252175,0,2131.764652252175
2024-07-02 19:30:00+00:00,264.54,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,6613.500000000001,2131.764652252175,0,2131.764652252175
2024-07-02 19:45:00+00:00,264.54,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,6613.500000000001,2131.764652252175,0,2131.764652252175
2024-07-02 20:00:00+00:00,264.54,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,6613.500000000001,2131.764652252175,0,2131.764652252175
2024-07-02 20:15:00+00:00,192.35,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4808.75,2131.764652252175,0,2131.764652252175
2024-07-02 20:30:00+00:00,192.35,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4808.75,2131.764652252175,0,2131.764652252175
2024-07-02 20:45:00+00:00,192.35,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4808.75,2131.764652252175,0,2131.764652252175
2024-07-02 21:00:00+00:00,192.35,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4808.75,2131.764652252175,0,2131.764652252175
2024-07-02 21:15:00+00:00,156.51,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3912.75,2131.764652252175,0,2131.764652252175
2024-07-02 21:30:00+00:00,156.51,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3912.75,2131.764652252175,0,2131.764652252175
2024-07-02 21:45:00+00:00,156.51,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3912.75,2131.764652252175,0,2131.764652252175
2024-07-02 22:00:00+00:00,156.51,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3912.75,2131.764652252175,0,2131.764652252175
2024-07-02 22:15:00+00:00,41.62,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1040.5,1040.5,1,1040.5
2024-07-02 22:30:00+00:00,59.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1485.0,1485.0,1,1485.0
2024-07-02 22:45:00+00:00,59.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1485.0,1485.0,1,1485.0
2024-07-02 23:00:00+00:00,59.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1485.0,1485.0,1,1485.0
2024-07-02 23:15:00+00:00,165.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4135.0,2131.764652252175,0,2131.764652252175
2024-07-02 23:30:00+00:00,114.75,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2868.75,2131.764652252175,0,2131.764652252175
2024-07-02 23:45:00+00:00,114.75,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2868.75,2131.764652252175,0,2131.764652252175
2024-07-03 00:00:00+00:00,114.75,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2868.75,2131.764652252175,0,2131.764652252175
2024-07-03 00:15:00+00:00,100.58,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2514.5,2131.764652252175,0,2131.764652252175
2024-07-03 00:30:00+00:00,100.58,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2514.5,2131.764652252175,0,2131.764652252175
2024-07-03 00:45:00+00:00,100.58,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2514.5,2131.764652252175,0,2131.764652252175
2024-07-03 01:00:00+00:00,101.56,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2539.0,2131.764652252175,0,2131.764652252175
2024-07-03 01:15:00+00:00,106.16,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2654.0,2131.764652252175,0,2131.764652252175
2024-07-03 01:30:00+00:00,41.62,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1040.5,1040.5,1,1040.5
2024-07-03 01:45:00+00:00,41.62,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1040.5,1040.5,1,1040.5
2024-07-03 02:00:00+00:00,106.16,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2654.0,2131.764652252175,0,2131.764652252175
2024-07-03 02:15:00+00:00,122.75,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3068.75,2131.764652252175,0,2131.764652252175
2024-07-03 02:30:00+00:00,107.56,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2689.0,2131.764652252175,0,2131.764652252175
2024-07-03 02:45:00+00:00,122.75,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3068.75,2131.764652252175,0,2131.764652252175
2024-07-03 03:00:00+00:00,107.56,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2689.0,2131.764652252175,0,2131.764652252175
2024-07-03 03:15:00+00:00,108.75,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2718.75,2131.764652252175,0,2131.764652252175
2024-07-03 03:30:00+00:00,108.75,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2718.75,2131.764652252175,0,2131.764652252175
2024-07-03 03:45:00+00:00,108.75,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2718.75,2131.764652252175,0,2131.764652252175
2024-07-03 04:00:00+00:00,159.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3985.0,2131.764652252175,0,2131.764652252175
2024-07-03 04:15:00+00:00,118.93,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2973.25,2131.764652252175,0,2131.764652252175
2024-07-03 04:30:00+00:00,98.93,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2473.25,2131.764652252175,0,2131.764652252175
2024-07-03 04:45:00+00:00,98.93,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2473.25,2131.764652252175,0,2131.764652252175
2024-07-03 05:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-03 05:15:00+00:00,125.62,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3140.5,2131.764652252175,0,2131.764652252175
2024-07-03 05:30:00+00:00,85.3,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2132.5,2131.764652252175,0,2131.764652252175
2024-07-03 05:45:00+00:00,85.3,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2132.5,2131.764652252175,0,2131.764652252175
2024-07-03 06:00:00+00:00,85.3,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,2132.5,2131.764652252175,0,2131.764652252175
2024-07-03 06:15:00+00:00,79.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1985.0000000000002,1985.0000000000002,1,1985.0000000000002
2024-07-03 06:30:00+00:00,79.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1985.0000000000002,1985.0000000000002,1,1985.0000000000002
2024-07-03 06:45:00+00:00,79.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,1985.0000000000002,1985.0000000000002,1,1985.0000000000002
2024-07-03 07:00:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-03 07:15:00+00:00,1000.0,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,25000.0,2131.764652252175,0,2131.764652252175
2024-07-03 07:30:00+00:00,129.73,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3243.2499999999995,2131.764652252175,0,2131.764652252175
2024-07-03 07:45:00+00:00,129.73,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3243.2499999999995,2131.764652252175,0,2131.764652252175
2024-07-03 08:00:00+00:00,129.73,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,3243.2499999999995,2131.764652252175,0,2131.764652252175
2024-07-03 08:15:00+00:00,199.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4985.0,2131.764652252175,0,2131.764652252175
2024-07-03 08:30:00+00:00,199.4,400.0,100.0,677.2616694605512,858.5962308096642,595.9067519819597,2131.764652252175,4985.0,2131.764652252175,0,2131.764652252175
