dt,price_pln_per_mw_h,mw_procured,mw_available,cap_revenue_band_1,cap_revenue_band_2,p_cap_weighted,capacity_revenue_baseline,budget_envelope,capacity_revenue_capped,bound_flag,energy_revenue,p_energy,payoff_per_MWh,total_revenue
2024-07-03 08:15:00+00:00,199.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2492.5,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 08:30:00+00:00,199.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2492.5,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 08:45:00+00:00,132.58,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1657.2500000000002,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 09:00:00+00:00,199.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2492.5,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 09:15:00+00:00,204.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2555.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 09:30:00+00:00,204.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2555.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 09:45:00+00:00,204.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2555.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 10:00:00+00:00,204.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2555.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 10:15:00+00:00,218.85,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2735.625,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 10:30:00+00:00,218.85,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2735.625,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 10:45:00+00:00,218.85,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2735.625,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 11:00:00+00:00,218.85,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2735.625,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 11:15:00+00:00,211.69,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2646.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 11:30:00+00:00,211.69,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2646.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 11:45:00+00:00,211.69,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2646.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 12:00:00+00:00,211.69,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2646.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 12:15:00+00:00,187.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2342.5,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 12:30:00+00:00,187.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2342.5,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 12:45:00+00:00,187.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2342.5,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 13:00:00+00:00,187.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2342.5,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 13:15:00+00:00,59.75,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,746.875,746.875,1,-2.007542897379158,0.9805527123848515,-50.0,744.8674571026208
2024-07-03 13:30:00+00:00,110.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1380.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 13:45:00+00:00,59.75,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,746.875,746.875,1,-2.007542897379158,0.9805527123848515,-50.0,744.8674571026208
2024-07-03 14:00:00+00:00,110.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1380.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 14:15:00+00:00,120.51,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1506.375,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 14:30:00+00:00,87.1,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1088.75,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 14:45:00+00:00,87.1,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1088.75,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 15:00:00+00:00,87.1,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1088.75,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 15:15:00+00:00,68.89,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,861.125,861.125,1,-2.007542897379158,0.9805527123848515,-50.0,859.1174571026208
2024-07-03 15:30:00+00:00,124.46,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1555.75,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 15:45:00+00:00,68.89,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,861.125,861.125,1,-2.007542897379158,0.9805527123848515,-50.0,859.1174571026208
2024-07-03 16:00:00+00:00,68.89,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,861.125,861.125,1,-2.007542897379158,0.9805527123848515,-50.0,859.1174571026208
2024-07-03 16:15:00+00:00,144.99,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1812.375,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 16:30:00+00:00,144.99,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1812.375,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 16:45:00+00:00,68.89,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,861.125,861.125,1,-2.007542897379158,0.9805527123848515,-50.0,859.1174571026208
2024-07-03 17:00:00+00:00,68.89,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,861.125,861.125,1,-2.007542897379158,0.9805527123848515,-50.0,859.1174571026208
2024-07-03 17:15:00+00:00,68.89,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,861.125,861.125,1,-2.007542897379158,0.9805527123848515,-50.0,859.1174571026208
2024-07-03 17:30:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 17:45:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 18:00:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 18:15:00+00:00,14.46,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,180.75,180.75,1,-2.007542897379158,0.9805527123848515,-50.0,178.74245710262085
2024-07-03 18:30:00+00:00,14.46,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,180.75,180.75,1,-2.007542897379158,0.9805527123848515,-50.0,178.74245710262085
2024-07-03 18:45:00+00:00,14.46,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,180.75,180.75,1,-2.007542897379158,0.9805527123848515,-50.0,178.74245710262085
2024-07-03 19:00:00+00:00,14.46,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,180.75,180.75,1,-2.007542897379158,0.9805527123848515,-50.0,178.74245710262085
2024-07-03 19:15:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 19:30:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 19:45:00+00:00,68.89,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,861.125,861.125,1,-2.007542897379158,0.9805527123848515,-50.0,859.1174571026208
2024-07-03 20:00:00+00:00,222.83,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2785.375,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 20:15:00+00:00,189.28,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2366.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 20:30:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 20:45:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 21:00:00+00:00,186.8,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2335.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 21:15:00+00:00,139.92,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1748.9999999999998,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 21:30:00+00:00,119.92,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1499.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 21:45:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 22:00:00+00:00,41.62,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,520.25,520.25,1,-2.007542897379158,0.9805527123848515,-50.0,518.2424571026208
2024-07-03 22:15:00+00:00,101.12,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1264.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 22:30:00+00:00,101.12,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1264.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 22:45:00+00:00,101.12,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1264.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 23:00:00+00:00,101.12,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1264.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 23:15:00+00:00,112.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1405.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 23:30:00+00:00,112.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1405.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-03 23:45:00+00:00,101.76,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1272.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 00:00:00+00:00,101.76,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1272.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 00:15:00+00:00,132.07,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1650.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 00:30:00+00:00,132.07,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1650.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 00:45:00+00:00,132.07,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1650.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 01:00:00+00:00,132.07,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1650.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 01:15:00+00:00,137.76,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1722.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 01:30:00+00:00,148.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1855.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 01:45:00+00:00,148.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1855.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 02:00:00+00:00,148.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1855.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 02:15:00+00:00,144.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1805.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 02:30:00+00:00,144.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1805.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 02:45:00+00:00,133.76,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1672.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 03:00:00+00:00,152.36,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1904.5000000000002,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 03:15:00+00:00,173.33,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2166.625,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 03:30:00+00:00,173.33,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2166.625,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 03:45:00+00:00,173.33,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2166.625,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 04:00:00+00:00,173.33,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2166.625,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 04:15:00+00:00,107.07,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1338.375,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 04:30:00+00:00,107.07,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1338.375,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 04:45:00+00:00,70.89,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,886.125,886.125,1,-2.007542897379158,0.9805527123848515,-50.0,884.1174571026208
2024-07-04 05:00:00+00:00,107.07,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1338.375,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 05:15:00+00:00,103.36,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1292.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 05:30:00+00:00,120.94,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1511.75,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 05:45:00+00:00,120.94,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1511.75,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 06:00:00+00:00,120.94,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1511.75,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 06:15:00+00:00,34.8,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,434.99999999999994,434.99999999999994,1,-2.007542897379158,0.9805527123848515,-50.0,432.9924571026208
2024-07-04 06:30:00+00:00,34.8,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,434.99999999999994,434.99999999999994,1,-2.007542897379158,0.9805527123848515,-50.0,432.9924571026208
2024-07-04 06:45:00+00:00,34.8,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,434.99999999999994,434.99999999999994,1,-2.007542897379158,0.9805527123848515,-50.0,432.9924571026208
2024-07-04 07:00:00+00:00,131.59,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1644.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 07:15:00+00:00,119.53,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,1494.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 07:30:00+00:00,227.75,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2846.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 07:45:00+00:00,227.75,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2846.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 08:00:00+00:00,227.75,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2846.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 08:15:00+00:00,304.16,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3802.0000000000005,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 08:30:00+00:00,304.16,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3802.0000000000005,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 08:45:00+00:00,304.16,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3802.0000000000005,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 09:00:00+00:00,304.16,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3802.0000000000005,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 09:15:00+00:00,260.16,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3252.0000000000005,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 09:30:00+00:00,260.16,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3252.0000000000005,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 09:45:00+00:00,260.16,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3252.0000000000005,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 10:00:00+00:00,260.16,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3252.0000000000005,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 10:15:00+00:00,275.15,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3439.3749999999995,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 10:30:00+00:00,275.15,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3439.3749999999995,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 10:45:00+00:00,275.15,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3439.3749999999995,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 11:00:00+00:00,275.15,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3439.3749999999995,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 11:15:00+00:00,273.39,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3417.375,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 11:30:00+00:00,273.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3417.4999999999995,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 11:45:00+00:00,273.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3417.4999999999995,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 12:00:00+00:00,273.4,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3417.4999999999995,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 12:15:00+00:00,278.17,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3477.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 12:30:00+00:00,278.17,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3477.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 12:45:00+00:00,278.17,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3477.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 13:00:00+00:00,278.17,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3477.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 13:15:00+00:00,312.17,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3902.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 13:30:00+00:00,312.17,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3902.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 13:45:00+00:00,312.17,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3902.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 14:00:00+00:00,312.17,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3902.125,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 14:15:00+00:00,256.56,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3207.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 14:30:00+00:00,256.56,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3207.0,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 14:45:00+00:00,256.55,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3206.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 15:00:00+00:00,256.55,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,3206.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 15:15:00+00:00,218.95,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2736.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 15:30:00+00:00,218.95,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2736.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
2024-07-04 15:45:00+00:00,218.95,400.0,50.0,553.0811949578962,517.3106862777599,0.21838490307467645,1070.391881235656,2736.875,1070.391881235656,0,-2.007542897379158,0.9805527123848515,-50.0,1068.3843383382768
