dt,price_pln_per_mw_h,mw_procured,mw_available,cap_revenue_band_1,p_cap_weighted,capacity_revenue_baseline,budget_envelope,capacity_revenue_capped,bound_flag,energy_revenue,p_energy,payoff_per_MWh,total_revenue
2024-07-03 10:15:00+00:00,218.85,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4103.4375,1635.9816490605708,0,9.998222309719523,0.9672466734902764,118.47,1645.9798713702903
2024-07-03 10:30:00+00:00,218.85,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4103.4375,1635.9816490605708,0,11.305493885456462,0.9672466734902764,133.95999999999998,1647.2871429460272
2024-07-03 10:45:00+00:00,218.85,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4103.4375,1635.9816490605708,0,12.066732724265194,0.9672466734902764,142.98000000000002,1648.048381784836
2024-07-03 11:00:00+00:00,218.85,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4103.4375,1635.9816490605708,0,-0.8295984241119515,0.9672466734902764,-9.829999999999998,1635.1520506364589
2024-07-03 11:15:00+00:00,211.69,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3969.1875,1635.9816490605708,0,9.436154608337468,0.9672466734902764,111.81,1645.4178036689084
2024-07-03 11:30:00+00:00,211.69,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3969.1875,1635.9816490605708,0,9.139929738690169,0.9672466734902764,108.3,1645.121578799261
2024-07-03 11:45:00+00:00,211.69,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3969.1875,1635.9816490605708,0,8.763530046773658,0.9672466734902764,103.84,1644.7451791073445
2024-07-03 12:00:00+00:00,211.69,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3969.1875,1635.9816490605708,0,13.852521397124692,0.9672466734902764,164.14,1649.8341704576956
2024-07-03 12:15:00+00:00,187.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3513.75,1635.9816490605708,0,10.981418814389333,0.9672466734902764,130.12,1646.9630678749602
2024-07-03 12:30:00+00:00,187.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3513.75,1635.9816490605708,0,7.467229762505134,0.9672466734902764,88.47999999999999,1643.448878823076
2024-07-03 12:45:00+00:00,187.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3513.75,1635.9816490605708,0,12.06420088777248,0.9672466734902764,142.95,1648.0458499483434
2024-07-03 13:00:00+00:00,187.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3513.75,1635.9816490605708,0,14.590129762001444,0.9672466734902764,172.88,1650.5717788225722
2024-07-03 13:15:00+00:00,59.75,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1120.3125,1120.3125,1,12.291222226618984,0.9672466734902764,145.64,1132.603722226619
2024-07-03 13:30:00+00:00,110.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2070.0,1635.9816490605708,0,6.906849952118222,0.9672466734902764,81.84,1642.888499012689
2024-07-03 13:45:00+00:00,59.75,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1120.3125,1120.3125,1,9.09098089983107,0.9672466734902764,107.72,1129.403480899831
2024-07-03 14:00:00+00:00,110.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2070.0,1635.9816490605708,0,12.68703266497962,0.9672466734902764,150.32999999999998,1648.6686817255504
2024-07-03 14:15:00+00:00,120.51,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2259.5625,1635.9816490605708,0,8.52131768897088,0.9672466734902764,100.97,1644.5029667495417
2024-07-03 14:30:00+00:00,87.1,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1633.125,1633.125,1,10.951036776476789,0.9672466734902764,129.76,1644.0760367764767
2024-07-03 14:45:00+00:00,87.1,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1633.125,1633.125,1,11.64897970296772,0.9672466734902764,138.03,1644.7739797029676
2024-07-03 15:00:00+00:00,87.1,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1633.125,1633.125,1,7.82168687148481,0.9672466734902764,92.68,1640.9466868714849
2024-07-03 15:15:00+00:00,68.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1291.6875,1291.6875,1,9.652204655715556,0.9672466734902764,114.37,1301.3397046557157
2024-07-03 15:30:00+00:00,124.46,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2333.625,1635.9816490605708,0,2.9394621680385833,0.9672466734902764,34.83,1638.9211112286093
2024-07-03 15:45:00+00:00,68.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1291.6875,1291.6875,1,7.616608115575141,0.9672466734902764,90.25,1299.3041081155752
2024-07-03 16:00:00+00:00,68.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1291.6875,1291.6875,1,8.863959560984565,0.9672466734902764,105.03,1300.5514595609845
2024-07-03 16:15:00+00:00,144.99,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2718.5625,1635.9816490605708,0,6.764223163028782,0.9672466734902764,80.15,1642.7458722235997
2024-07-03 16:30:00+00:00,144.99,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2718.5625,1635.9816490605708,0,12.840630745537482,0.9672466734902764,152.15,1648.8222798061083
2024-07-03 16:45:00+00:00,68.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1291.6875,1291.6875,1,6.379384016136564,0.9672466734902764,75.59,1298.0668840161366
2024-07-03 17:00:00+00:00,68.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1291.6875,1291.6875,1,7.990475970998941,0.9672466734902764,94.68,1299.677975970999
2024-07-03 17:15:00+00:00,68.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1291.6875,1291.6875,1,9.194786196032261,0.9672466734902764,108.95,1300.8822861960323
2024-07-03 17:30:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,11.959551646073718,0.9672466734902764,141.70999999999998,792.3345516460737
2024-07-03 17:45:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,5.889051682048015,0.9672466734902764,69.78,786.264051682048
2024-07-03 18:00:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,10.893648482641984,0.9672466734902764,129.07999999999998,791.268648482642
2024-07-03 18:15:00+00:00,14.46,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,271.125,271.125,1,8.461397558643364,0.9672466734902764,100.26,279.58639755864334
2024-07-03 18:30:00+00:00,14.46,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,271.125,271.125,1,6.368412724668146,0.9672466734902764,75.46000000000001,277.49341272466813
2024-07-03 18:45:00+00:00,14.46,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,271.125,271.125,1,9.41421202540063,0.9672466734902764,111.55,280.5392120254006
2024-07-03 19:00:00+00:00,14.46,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,271.125,271.125,1,0.05570040283966309,0.9672466734902764,0.6600000000000001,271.18070040283965
2024-07-03 19:15:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,6.808952274400027,0.9672466734902764,80.68,787.1839522744
2024-07-03 19:30:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,8.22256098283087,0.9672466734902764,97.43,788.5975609828308
2024-07-03 19:45:00+00:00,68.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1291.6875,1291.6875,1,7.262151006595467,0.9672466734902764,86.05,1298.9496510065956
2024-07-03 20:00:00+00:00,222.83,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4178.0625,1635.9816490605708,0,8.174456089469341,0.9672466734902764,96.86,1644.15610515004
2024-07-03 20:15:00+00:00,189.28,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3549.0,1635.9816490605708,0,9.331505366638707,0.9672466734902764,110.57,1645.3131544272096
2024-07-03 20:30:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,2.841564490320388,0.9672466734902764,33.67,783.2165644903204
2024-07-03 20:45:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,5.322764253178106,0.9672466734902764,63.07,785.6977642531781
2024-07-03 21:00:00+00:00,186.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3502.5,1635.9816490605708,0,12.589978932758997,0.9672466734902764,149.18,1648.57162799333
2024-07-03 21:15:00+00:00,139.92,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2623.4999999999995,1635.9816490605708,0,3.971607511567492,0.9672466734902764,47.06,1639.9532565721383
2024-07-03 21:30:00+00:00,119.92,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2248.5,1635.9816490605708,0,7.769362250635429,0.9672466734902764,92.06,1643.7510113112062
2024-07-03 21:45:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,9.331505366638707,0.9672466734902764,110.57,789.7065053666387
2024-07-03 22:00:00+00:00,41.62,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,780.375,780.375,1,9.144993411675593,0.9672466734902764,108.36,789.5199934116756
2024-07-03 22:15:00+00:00,101.12,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1896.0,1635.9816490605708,0,7.238520532663489,0.9672466734902764,85.77000000000001,1643.2201695932342
2024-07-03 22:30:00+00:00,101.12,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1896.0,1635.9816490605708,0,8.113692013644256,0.9672466734902764,96.14,1644.0953410742152
2024-07-03 22:45:00+00:00,101.12,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1896.0,1635.9816490605708,0,7.51195887387638,0.9672466734902764,89.01,1643.4936079344473
2024-07-03 23:00:00+00:00,101.12,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1896.0,1635.9816490605708,0,8.025077736399338,0.9672466734902764,95.09,1644.00672679697
2024-07-03 23:15:00+00:00,112.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2107.5,1635.9816490605708,0,11.060749691160975,0.9672466734902764,131.06,1647.0423987517318
2024-07-03 23:30:00+00:00,112.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2107.5,1635.9816490605708,0,10.0218527836515,0.9672466734902764,118.75,1646.0035018442222
2024-07-03 23:45:00+00:00,101.76,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1908.0,1635.9816490605708,0,7.8064958525285375,0.9672466734902764,92.5,1643.7881449130994
2024-07-04 00:00:00+00:00,101.76,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1908.0,1635.9816490605708,0,12.025379394884231,0.9672466734902764,142.49,1648.0070284554552
2024-07-04 00:15:00+00:00,132.07,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2476.3125,1635.9816490605708,0,10.775496112982095,0.9672466734902764,127.68,1646.757145173553
2024-07-04 00:30:00+00:00,132.07,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2476.3125,1635.9816490605708,0,11.842243221911398,0.9672466734902764,140.32,1647.8238922824821
2024-07-04 00:45:00+00:00,132.07,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2476.3125,1635.9816490605708,0,11.455716184024041,0.9672466734902764,135.74,1647.437365244595
2024-07-04 01:00:00+00:00,132.07,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2476.3125,1635.9816490605708,0,9.236983470910793,0.9672466734902764,109.45,1645.2186325314817
2024-07-04 01:15:00+00:00,137.76,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2583.0,1635.9816490605708,0,9.804114845278272,0.9672466734902764,116.17,1645.785763905849
2024-07-04 01:30:00+00:00,148.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2782.5,1635.9816490605708,0,12.562972676836738,0.9672466734902764,148.86,1648.5446217374076
2024-07-04 01:45:00+00:00,148.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2782.5,1635.9816490605708,0,12.274343316667572,0.9672466734902764,145.44,1648.2559923772385
2024-07-04 02:00:00+00:00,148.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2782.5,1635.9816490605708,0,11.658263103440996,0.9672466734902764,138.14,1647.6399121640118
2024-07-04 02:15:00+00:00,144.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2707.5,1635.9816490605708,0,11.949424300102873,0.9672466734902764,141.59,1647.9310733606737
2024-07-04 02:30:00+00:00,144.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2707.5,1635.9816490605708,0,14.397710188555335,0.9672466734902764,170.6,1650.379359249126
2024-07-04 02:45:00+00:00,133.76,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2508.0,1635.9816490605708,0,10.453952878407675,0.9672466734902764,123.87,1646.4356019389784
2024-07-04 03:00:00+00:00,152.36,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2856.7500000000005,1635.9816490605708,0,13.31914784266004,0.9672466734902764,157.82,1649.3007969032308
2024-07-04 03:15:00+00:00,173.33,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3249.9375000000005,1635.9816490605708,0,11.738437925710208,0.9672466734902764,139.09,1647.720086986281
2024-07-04 03:30:00+00:00,173.33,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3249.9375000000005,1635.9816490605708,0,11.705524051304952,0.9672466734902764,138.7,1647.6871731118758
2024-07-04 03:45:00+00:00,173.33,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3249.9375000000005,1635.9816490605708,0,14.482948683809973,0.9672466734902764,171.61,1650.4645977443809
2024-07-04 04:00:00+00:00,173.33,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,3249.9375000000005,1635.9816490605708,0,14.061819880522215,0.9672466734902764,166.62,1650.0434689410931
2024-07-04 04:15:00+00:00,107.07,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2007.5624999999998,1635.9816490605708,0,14.036501515595095,0.9672466734902764,166.32,1650.018150576166
2024-07-04 04:30:00+00:00,107.07,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2007.5624999999998,1635.9816490605708,0,15.074554477606998,0.9672466734902764,178.62,1651.056203538178
2024-07-04 04:45:00+00:00,70.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1329.1875,1329.1875,1,12.364645484907632,0.9672466734902764,146.51,1341.5521454849077
2024-07-04 05:00:00+00:00,107.07,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2007.5624999999998,1635.9816490605708,0,0.9595660307378321,0.9672466734902764,11.37,1636.9412150913085
2024-07-04 05:15:00+00:00,103.36,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1938.0,1635.9816490605708,0,11.524919714824833,0.9672466734902764,136.56,1647.5065687753956
2024-07-04 05:30:00+00:00,120.94,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2267.625,1635.9816490605708,0,12.86341727397189,0.9672466734902764,152.42000000000002,1648.8450663345427
2024-07-04 05:45:00+00:00,120.94,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2267.625,1635.9816490605708,0,11.904695188731628,0.9672466734902764,141.06,1647.8863442493025
2024-07-04 06:00:00+00:00,120.94,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2267.625,1635.9816490605708,0,12.019471776401238,0.9672466734902764,142.42000000000002,1648.001120836972
2024-07-04 06:15:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,13.07102786637427,0.9672466734902764,154.88,665.5710278663743
2024-07-04 06:30:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,10.088524477959583,0.9672466734902764,119.54,662.5885244779596
2024-07-04 06:45:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,3.5707334002214317,0.9672466734902764,42.31,656.0707334002215
2024-07-04 07:00:00+00:00,131.59,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2467.3125,1635.9816490605708,0,9.213352996978816,0.9672466734902764,109.17,1645.1950020575496
2024-07-04 07:15:00+00:00,119.53,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,2241.1875,1635.9816490605708,0,8.773657392744505,0.9672466734902764,103.96,1644.7553064533154
2024-07-04 07:30:00+00:00,227.75,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4270.3125,1635.9816490605708,0,13.779098138836048,0.9672466734902764,163.27,1649.760747199407
2024-07-04 07:45:00+00:00,227.75,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4270.3125,1635.9816490605708,0,13.00604406306133,0.9672466734902764,154.11,1648.9876931236322
2024-07-04 08:00:00+00:00,227.75,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4270.3125,1635.9816490605708,0,12.174757747954235,0.9672466734902764,144.26,1648.1564068085252
2024-07-04 08:15:00+00:00,304.16,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5703.000000000001,1635.9816490605708,0,12.184041148427514,0.9672466734902764,144.37,1648.1656902089983
2024-07-04 08:30:00+00:00,304.16,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5703.000000000001,1635.9816490605708,0,10.832040461319327,0.9672466734902764,128.35,1646.8136895218902
2024-07-04 08:45:00+00:00,304.16,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5703.000000000001,1635.9816490605708,0,8.965233020693043,0.9672466734902764,106.23,1644.9468820812638
2024-07-04 09:00:00+00:00,304.16,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5703.000000000001,1635.9816490605708,0,10.637089051380507,0.9672466734902764,126.04,1646.6187381119514
2024-07-04 09:15:00+00:00,260.16,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4878.000000000001,1635.9816490605708,0,9.047939679454966,0.9672466734902764,107.21,1645.0295887400257
2024-07-04 09:30:00+00:00,260.16,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4878.000000000001,1635.9816490605708,0,12.534278529919332,0.9672466734902764,148.51999999999998,1648.51592759049
2024-07-04 09:45:00+00:00,260.16,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4878.000000000001,1635.9816490605708,0,10.167011409233654,0.9672466734902764,120.47,1646.1486604698046
2024-07-04 10:00:00+00:00,260.16,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4878.000000000001,1635.9816490605708,0,8.498531160536473,0.9672466734902764,100.7,1644.4801802211073
2024-07-04 10:15:00+00:00,275.15,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5159.0625,1635.9816490605708,0,9.562746432973066,0.9672466734902764,113.31,1645.5443954935438
2024-07-04 10:30:00+00:00,275.15,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5159.0625,1635.9816490605708,0,11.111386421015213,0.9672466734902764,131.66,1647.093035481586
2024-07-04 10:45:00+00:00,275.15,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5159.0625,1635.9816490605708,0,9.05131546144525,0.9672466734902764,107.25,1645.032964522016
2024-07-04 11:00:00+00:00,275.15,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5159.0625,1635.9816490605708,0,8.407385046798842,0.9672466734902764,99.62,1644.3890341073698
2024-07-04 11:15:00+00:00,273.39,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5126.0625,1635.9816490605708,0,10.656499797824631,0.9672466734902764,126.27,1646.6381488583954
2024-07-04 11:30:00+00:00,273.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5126.25,1635.9816490605708,0,10.659031634317344,0.9672466734902764,126.3,1646.6406806948883
2024-07-04 11:45:00+00:00,273.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5126.25,1635.9816490605708,0,9.072414098884517,0.9672466734902764,107.5,1645.0540631594554
2024-07-04 12:00:00+00:00,273.4,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5126.25,1635.9816490605708,0,9.133178174709604,0.9672466734902764,108.22,1645.1148272352805
2024-07-04 12:15:00+00:00,278.17,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5215.6875,1635.9816490605708,0,10.61683435943881,0.9672466734902764,125.8,1646.5984834200096
2024-07-04 12:30:00+00:00,278.17,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5215.6875,1635.9816490605708,0,7.072263269642069,0.9672466734902764,83.8,1643.0539123302128
2024-07-04 12:45:00+00:00,278.17,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5215.6875,1635.9816490605708,0,7.157501764896706,0.9672466734902764,84.81,1643.1391508254676
2024-07-04 13:00:00+00:00,278.17,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5215.6875,1635.9816490605708,0,-4.062753625305122,0.9672466734902764,-48.14,1631.9188954352658
2024-07-04 13:15:00+00:00,312.17,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5853.1875,1635.9816490605708,0,9.662332001686403,0.9672466734902764,114.49,1645.6439810622571
2024-07-04 13:30:00+00:00,312.17,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5853.1875,1635.9816490605708,0,10.768744549001529,0.9672466734902764,127.6,1646.7503936095723
2024-07-04 13:45:00+00:00,312.17,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5853.1875,1635.9816490605708,0,13.225469892429699,0.9672466734902764,156.71,1649.2071189530004
2024-07-04 14:00:00+00:00,312.17,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,5853.1875,1635.9816490605708,0,11.823676420964844,0.9672466734902764,140.1,1647.8053254815356
2024-07-04 14:15:00+00:00,256.56,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4810.5,1635.9816490605708,0,9.676679075145104,0.9672466734902764,114.66,1645.658328135716
2024-07-04 14:30:00+00:00,256.56,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4810.5,1635.9816490605708,0,9.973747890289975,0.9672466734902764,118.18,1645.9553969508609
2024-07-04 14:45:00+00:00,256.55,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4810.3125,1635.9816490605708,0,-0.5401251184452176,0.9672466734902764,-6.399999999999999,1635.4415239421255
2024-07-04 15:00:00+00:00,256.55,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4810.3125,1635.9816490605708,0,9.739131041965333,0.9672466734902764,115.4,1645.720780102536
2024-07-04 15:15:00+00:00,218.95,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4105.3125,1635.9816490605708,0,9.168623885607571,0.9672466734902764,108.64,1645.1502729461783
2024-07-04 15:30:00+00:00,218.95,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4105.3125,1635.9816490605708,0,10.4590165513931,0.9672466734902764,123.93,1646.4406656119638
2024-07-04 15:45:00+00:00,218.95,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4105.3125,1635.9816490605708,0,8.032673245877474,0.9672466734902764,95.18,1644.0143223064483
2024-07-04 16:00:00+00:00,218.95,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,4105.3125,1635.9816490605708,0,10.491930425798355,0.9672466734902764,124.32,1646.473579486369
2024-07-04 16:15:00+00:00,101.45,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1902.1875,1635.9816490605708,0,12.630488316642388,0.9672466734902764,149.66,1648.6121373772132
2024-07-04 16:30:00+00:00,101.45,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1902.1875,1635.9816490605708,0,9.16693599461243,0.9672466734902764,108.62,1645.1485850551833
2024-07-04 16:45:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,10.243810449512582,0.9672466734902764,121.38,662.7438104495126
2024-07-04 17:00:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,10.375465947133604,0.9672466734902764,122.94,662.8754659471336
2024-07-04 17:15:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,8.072338684263293,0.9672466734902764,95.65,660.5723386842633
2024-07-04 17:30:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,9.391425496966223,0.9672466734902764,111.28,661.8914254969662
2024-07-04 17:45:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,8.945822274248918,0.9672466734902764,106.0,661.4458222742489
2024-07-04 18:00:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,8.645377677113766,0.9672466734902764,102.44,661.1453776771137
2024-07-04 18:15:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,6.808108328902455,0.9672466734902764,80.67,659.3081083289024
2024-07-04 18:30:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,-4.168246812501454,0.9672466734902764,-49.39,648.3317531874985
2024-07-04 18:45:00+00:00,14.47,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,271.3125,271.3125,1,9.49016712018199,0.9672466734902764,112.45,280.802667120182
2024-07-04 19:00:00+00:00,14.46,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,271.125,271.125,1,11.136704785942332,0.9672466734902764,131.95999999999998,282.26170478594236
2024-07-04 19:15:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,10.09865182393043,0.9672466734902764,119.66,662.5986518239305
2024-07-04 19:30:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,12.617829134178828,0.9672466734902764,149.51,665.1178291341788
2024-07-04 19:45:00+00:00,70.89,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,1329.1875,1329.1875,1,6.456183056415493,0.9672466734902764,76.5,1335.6436830564155
2024-07-04 20:00:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,9.77542069836087,0.9672466734902764,115.83,662.2754206983609
2024-07-04 20:15:00+00:00,34.8,400.0,75.0,1635.9816490605708,0.23267294564417007,1635.9816490605708,652.5,652.5,1,8.321302606046634,0.9672466734902764,98.6,660.8213026060466
