dt,mw_procured,Hours_in_interval,mw_available,revenue_band_1,capacity_revenue_baseline,price_pln_per_mw_h,budget_envelope,capacity_revenue_capped,bound_flag,p_acc_K1
2024-07-01 22:30:00+00:00,400.0,0.25,50.0,440.2412673140413,440.2412673140413,160.13,2001.625,440.2412673140413,0,0.11739767128374434
2024-07-01 22:45:00+00:00,400.0,0.25,50.0,737.498397484082,737.498397484082,160.13,2001.625,737.498397484082,0,0.19666623932908855
2024-07-01 23:00:00+00:00,400.0,0.25,50.0,304.99970267488436,304.99970267488436,160.13,2001.625,304.99970267488436,0,0.08133325404663583
2024-07-01 23:15:00+00:00,400.0,0.25,50.0,682.3819049807823,682.3819049807823,149.51,1868.875,682.3819049807823,0,0.1819685079948753
2024-07-01 23:30:00+00:00,400.0,0.25,50.0,817.5367435260941,817.5367435260941,149.51,1868.875,817.5367435260941,0,0.2180097982736251
2024-07-01 23:45:00+00:00,400.0,0.25,50.0,982.7469635864772,982.7469635864772,149.51,1868.875,982.7469635864772,0,0.26206585695639395
2024-07-02 00:00:00+00:00,400.0,0.25,50.0,478.5931851072794,478.5931851072794,149.51,1868.875,478.5931851072794,0,0.12762484936194118
2024-07-02 00:15:00+00:00,400.0,0.25,50.0,569.7447478288225,569.7447478288225,143.84,1798.0,569.7447478288225,0,0.15193193275435268
2024-07-02 00:30:00+00:00,400.0,0.25,50.0,1012.2700845815576,1012.2700845815576,143.84,1798.0,1012.2700845815576,0,0.2699386892217487
2024-07-02 00:45:00+00:00,400.0,0.25,50.0,1091.1252300864712,1091.1252300864712,143.84,1798.0,1091.1252300864712,0,0.290966728023059
2024-07-02 01:00:00+00:00,400.0,0.25,50.0,569.7727095295062,569.7727095295062,143.84,1798.0,569.7727095295062,0,0.15193938920786831
2024-07-02 01:15:00+00:00,400.0,0.25,50.0,1019.3818935376521,1019.3818935376521,140.99,1762.375,1019.3818935376521,0,0.27183517161004056
2024-07-02 01:30:00+00:00,400.0,0.25,50.0,669.599519484305,669.599519484305,140.99,1762.375,669.599519484305,0,0.17855987186248135
2024-07-02 01:45:00+00:00,400.0,0.25,50.0,670.6831915066044,670.6831915066044,140.99,1762.375,670.6831915066044,0,0.17884885106842785
2024-07-02 02:00:00+00:00,400.0,0.25,50.0,670.6943787399708,670.6943787399708,140.99,1762.375,670.6943787399708,0,0.17885183433065888
2024-07-02 02:15:00+00:00,400.0,0.25,50.0,765.308248210496,765.308248210496,134.33,1679.1250000000002,765.308248210496,0,0.20408219952279893
2024-07-02 02:30:00+00:00,400.0,0.25,50.0,765.0313108876558,765.0313108876558,134.33,1679.1250000000002,765.0313108876558,0,0.20400834957004155
2024-07-02 02:45:00+00:00,400.0,0.25,50.0,765.2914011689601,765.2914011689601,134.33,1679.1250000000002,765.2914011689601,0,0.20407770697838934
2024-07-02 03:00:00+00:00,400.0,0.25,50.0,1127.7518501544457,1127.7518501544457,134.33,1679.1250000000002,1127.7518501544457,0,0.3007338267078522
2024-07-02 03:15:00+00:00,400.0,0.25,50.0,721.4214222167195,721.4214222167195,136.33,1704.1250000000002,721.4214222167195,0,0.19237904592445854
2024-07-02 03:30:00+00:00,400.0,0.25,50.0,722.9113501491839,722.9113501491839,136.33,1704.1250000000002,722.9113501491839,0,0.19277636003978238
2024-07-02 03:45:00+00:00,400.0,0.25,50.0,721.4539368788622,721.4539368788622,136.33,1704.1250000000002,721.4539368788622,0,0.19238771650102993
2024-07-02 04:00:00+00:00,400.0,0.25,50.0,721.4051652216785,721.4051652216785,136.33,1704.1250000000002,721.4051652216785,0,0.19237471072578094
2024-07-02 04:15:00+00:00,400.0,0.25,50.0,452.4259411053658,452.4259411053658,157.84,1973.0,452.4259411053658,0,0.12064691762809754
2024-07-02 04:30:00+00:00,400.0,0.25,50.0,447.47906710399536,447.47906710399536,157.84,1973.0,447.47906710399536,0,0.11932775122773209
2024-07-02 04:45:00+00:00,400.0,0.25,50.0,771.3663185672057,771.3663185672057,157.84,1973.0,771.3663185672057,0,0.20569768495125484
2024-07-02 05:00:00+00:00,400.0,0.25,50.0,609.5122797559932,609.5122797559932,157.84,1973.0,609.5122797559932,0,0.16253660793493152
2024-07-02 05:15:00+00:00,400.0,0.25,50.0,985.3856800917969,985.3856800917969,176.05,2200.625,985.3856800917969,0,0.26276951469114584
2024-07-02 05:30:00+00:00,400.0,0.25,50.0,985.3856800917969,985.3856800917969,176.05,2200.625,985.3856800917969,0,0.26276951469114584
2024-07-02 05:45:00+00:00,400.0,0.25,50.0,984.6238115515376,984.6238115515376,176.05,2200.625,984.6238115515376,0,0.2625663497470767
2024-07-02 06:00:00+00:00,400.0,0.25,50.0,551.4384319490717,551.4384319490717,176.05,2200.625,551.4384319490717,0,0.14705024851975246
2024-07-02 06:15:00+00:00,400.0,0.25,50.0,524.8124640535234,524.8124640535234,175.05,2188.125,524.8124640535234,0,0.13994999041427292
2024-07-02 06:30:00+00:00,400.0,0.25,50.0,525.8506341898742,525.8506341898742,175.05,2188.125,525.8506341898742,0,0.14022683578396644
2024-07-02 06:45:00+00:00,400.0,0.25,50.0,527.4809921997689,527.4809921997689,175.05,2188.125,527.4809921997689,0,0.14066159791993837
2024-07-02 07:00:00+00:00,400.0,0.25,50.0,527.2728625996671,527.2728625996671,175.05,2188.125,527.2728625996671,0,0.14060609669324453
2024-07-02 07:15:00+00:00,400.0,0.25,50.0,972.3246363633034,972.3246363633034,162.67,2033.3749999999998,972.3246363633034,0,0.2592865696968809
2024-07-02 07:30:00+00:00,400.0,0.25,50.0,972.581352872705,972.581352872705,162.67,2033.3749999999998,972.581352872705,0,0.2593550274327213
2024-07-02 07:45:00+00:00,400.0,0.25,50.0,976.9254035206827,976.9254035206827,162.67,2033.3749999999998,976.9254035206827,0,0.26051344093884876
2024-07-02 08:00:00+00:00,400.0,0.25,50.0,978.7955400948414,978.7955400948414,162.67,2033.3749999999998,978.7955400948414,0,0.26101214402529105
2024-07-02 08:15:00+00:00,400.0,0.25,50.0,1370.8758108405016,1370.8758108405016,189.77,2372.125,1370.8758108405016,0,0.3655668828908004
2024-07-02 08:30:00+00:00,400.0,0.25,50.0,1372.0146973706906,1372.0146973706906,189.77,2372.125,1372.0146973706906,0,0.36587058596551747
2024-07-02 08:45:00+00:00,400.0,0.25,50.0,1372.296728404468,1372.296728404468,162.59,2032.375,1372.296728404468,0,0.36594579424119145
2024-07-02 09:00:00+00:00,400.0,0.25,50.0,1372.296728404468,1372.296728404468,189.77,2372.125,1372.296728404468,0,0.36594579424119145
2024-07-02 09:15:00+00:00,400.0,0.25,50.0,1531.1004033807035,1531.1004033807035,199.77,2497.125,1531.1004033807035,0,0.408293440901521
2024-07-02 09:30:00+00:00,400.0,0.25,50.0,1531.1234923870638,1531.1234923870638,199.77,2497.125,1531.1234923870638,0,0.4082995979698837
2024-07-02 09:45:00+00:00,400.0,0.25,50.0,1530.3632160728498,1530.3632160728498,199.77,2497.125,1530.3632160728498,0,0.4080968576194266
2024-07-02 10:00:00+00:00,400.0,0.25,50.0,1529.0035836999944,1529.0035836999944,199.77,2497.125,1529.0035836999944,0,0.4077342889866652
2024-07-02 10:15:00+00:00,400.0,0.25,50.0,1558.522632314195,1558.522632314195,1000.0,12500.0,1558.522632314195,0,0.41560603528378537
2024-07-02 10:30:00+00:00,400.0,0.25,50.0,1557.9430139886601,1557.9430139886601,1000.0,12500.0,1557.9430139886601,0,0.41545147039697605
2024-07-02 10:45:00+00:00,400.0,0.25,50.0,1557.2626046835412,1557.2626046835412,1000.0,12500.0,1557.2626046835412,0,0.41527002791561096
2024-07-02 11:00:00+00:00,400.0,0.25,50.0,1557.363444719441,1557.363444719441,1000.0,12500.0,1557.363444719441,0,0.4152969185918509
2024-07-02 11:15:00+00:00,400.0,0.25,50.0,1596.2448613953268,1596.2448613953268,1000.0,12500.0,1596.2448613953268,0,0.42566529637208717
2024-07-02 11:30:00+00:00,400.0,0.25,50.0,1596.621254045623,1596.621254045623,1000.0,12500.0,1596.621254045623,0,0.4257656677454994
2024-07-02 11:45:00+00:00,400.0,0.25,50.0,1599.3695819180855,1599.3695819180855,1000.0,12500.0,1599.3695819180855,0,0.42649855517815616
2024-07-02 12:00:00+00:00,400.0,0.25,50.0,1600.1378390791103,1600.1378390791103,1000.0,12500.0,1600.1378390791103,0,0.4267034237544294
2024-07-02 12:15:00+00:00,400.0,0.25,50.0,1731.78548912622,1731.78548912622,1000.0,12500.0,1731.78548912622,0,0.46180946376699206
2024-07-02 12:30:00+00:00,400.0,0.25,50.0,1731.8327085220592,1731.8327085220592,1000.0,12500.0,1731.8327085220592,0,0.4618220556058824
2024-07-02 12:45:00+00:00,400.0,0.25,50.0,1731.8685953588733,1731.8685953588733,1000.0,12500.0,1731.8685953588733,0,0.4618316254290329
2024-07-02 13:00:00+00:00,400.0,0.25,50.0,1723.6872786501062,1723.6872786501062,1000.0,12500.0,1723.6872786501062,0,0.45964994097336165
2024-07-02 13:15:00+00:00,400.0,0.25,50.0,1169.1122465663752,1169.1122465663752,1000.0,12500.0,1169.1122465663752,0,0.3117632657510334
2024-07-02 13:30:00+00:00,400.0,0.25,50.0,1020.4360208395393,1020.4360208395393,1000.0,12500.0,1020.4360208395393,0,0.27211627222387713
2024-07-02 13:45:00+00:00,400.0,0.25,50.0,897.8209078252834,897.8209078252834,1000.0,12500.0,897.8209078252834,0,0.23941890875340888
2024-07-02 14:00:00+00:00,400.0,0.25,50.0,970.9293756721249,970.9293756721249,1000.0,12500.0,970.9293756721249,0,0.25891450017923334
2024-07-02 14:15:00+00:00,400.0,0.25,50.0,1137.838579413038,1137.838579413038,1000.0,12500.0,1137.838579413038,0,0.3034236211768101
2024-07-02 14:30:00+00:00,400.0,0.25,50.0,1112.3416931984207,1112.3416931984207,1000.0,12500.0,1112.3416931984207,0,0.29662445151957884
2024-07-02 14:45:00+00:00,400.0,0.25,50.0,342.6270988244282,342.6270988244282,1000.0,12500.0,342.6270988244282,0,0.09136722635318084
2024-07-02 15:00:00+00:00,400.0,0.25,50.0,1439.8391047491068,1439.8391047491068,1000.0,12500.0,1439.8391047491068,0,0.3839570945997618
2024-07-02 15:15:00+00:00,400.0,0.25,50.0,1165.4951784182617,1165.4951784182617,1000.0,12500.0,1165.4951784182617,0,0.3107987142448698
2024-07-02 15:30:00+00:00,400.0,0.25,50.0,1165.7578790340658,1165.7578790340658,1000.0,12500.0,1165.7578790340658,0,0.31086876774241756
2024-07-02 15:45:00+00:00,400.0,0.25,50.0,1165.4111868442872,1165.4111868442872,1000.0,12500.0,1165.4111868442872,0,0.3107763164918099
2024-07-02 16:00:00+00:00,400.0,0.25,50.0,1345.0080485612093,1345.0080485612093,1000.0,12500.0,1345.0080485612093,0,0.3586688129496558
2024-07-02 16:15:00+00:00,400.0,0.25,50.0,251.335151799202,251.335151799202,1000.0,12500.0,251.335151799202,0,0.06702270714645386
2024-07-02 16:30:00+00:00,400.0,0.25,50.0,252.16257047290912,252.16257047290912,161.4,2017.5,252.16257047290912,0,0.0672433521261091
2024-07-02 16:45:00+00:00,400.0,0.25,50.0,250.83354338391027,250.83354338391027,161.4,2017.5,250.83354338391027,0,0.06688894490237607
2024-07-02 17:00:00+00:00,400.0,0.25,50.0,248.53227225536153,248.53227225536153,161.4,2017.5,248.53227225536153,0,0.06627527260142974
2024-07-02 17:15:00+00:00,400.0,0.25,50.0,883.1435019566691,883.1435019566691,217.16,2714.5,883.1435019566691,0,0.23550493385511173
2024-07-02 17:30:00+00:00,400.0,0.25,50.0,882.828000657711,882.828000657711,68.89,861.125,861.125,1,0.23542080017538958
2024-07-02 17:45:00+00:00,400.0,0.25,50.0,881.9875164077637,881.9875164077637,68.89,861.125,861.125,1,0.23519667104207032
2024-07-02 18:00:00+00:00,400.0,0.25,50.0,558.0860340609056,558.0860340609056,68.89,861.125,558.0860340609056,0,0.1488229424162415
2024-07-02 18:15:00+00:00,400.0,0.25,50.0,530.4267519505486,530.4267519505486,68.89,861.125,530.4267519505486,0,0.14144713385347962
2024-07-02 18:30:00+00:00,400.0,0.25,50.0,530.8688863234273,530.8688863234273,14.57,182.125,182.125,1,0.14156503635291395
2024-07-02 18:45:00+00:00,400.0,0.25,50.0,530.3282820921326,530.3282820921326,285.92,3574.0,530.3282820921326,0,0.1414208752245687
2024-07-02 19:00:00+00:00,400.0,0.25,50.0,529.6743517700156,529.6743517700156,285.92,3574.0,529.6743517700156,0,0.1412464938053375
2024-07-02 19:15:00+00:00,400.0,0.25,50.0,872.6574321071657,872.6574321071657,264.54,3306.7500000000005,872.6574321071657,0,0.23270864856191087
2024-07-02 19:30:00+00:00,400.0,0.25,50.0,895.049140934319,895.049140934319,264.54,3306.7500000000005,895.049140934319,0,0.23867977091581838
2024-07-02 19:45:00+00:00,400.0,0.25,50.0,896.2913957920597,896.2913957920597,264.54,3306.7500000000005,896.2913957920597,0,0.23901103887788255
2024-07-02 20:00:00+00:00,400.0,0.25,50.0,897.4126110990422,897.4126110990422,264.54,3306.7500000000005,897.4126110990422,0,0.23931002962641124
2024-07-02 20:15:00+00:00,400.0,0.25,50.0,800.8852040910315,800.8852040910315,192.35,2404.375,800.8852040910315,0,0.21356938775760836
2024-07-02 20:30:00+00:00,400.0,0.25,50.0,801.6073304005342,801.6073304005342,192.35,2404.375,801.6073304005342,0,0.21376195477347582
2024-07-02 20:45:00+00:00,400.0,0.25,50.0,797.1200198780482,797.1200198780482,192.35,2404.375,797.1200198780482,0,0.21256533863414617
2024-07-02 21:00:00+00:00,400.0,0.25,50.0,799.0524244881874,799.0524244881874,192.35,2404.375,799.0524244881874,0,0.21308064653018333
2024-07-02 21:15:00+00:00,400.0,0.25,50.0,975.0693047204942,975.0693047204942,156.51,1956.375,975.0693047204942,0,0.26001848125879845
2024-07-02 21:30:00+00:00,400.0,0.25,50.0,891.6414983919892,891.6414983919892,156.51,1956.375,891.6414983919892,0,0.23777106623786382
2024-07-02 21:45:00+00:00,400.0,0.25,50.0,1005.2257913661937,1005.2257913661937,156.51,1956.375,1005.2257913661937,0,0.268060211030985
2024-07-02 22:00:00+00:00,400.0,0.25,50.0,1031.9574372671443,1031.9574372671443,156.51,1956.375,1031.9574372671443,0,0.27518864993790515
2024-07-02 22:15:00+00:00,400.0,0.25,50.0,1019.5512978570735,1019.5512978570735,41.62,520.25,520.25,1,0.2718803460952196
2024-07-02 22:30:00+00:00,400.0,0.25,50.0,1470.5481326024083,1470.5481326024083,59.4,742.5,742.5,1,0.39214616869397556
2024-07-02 22:45:00+00:00,400.0,0.25,50.0,1019.5907505351058,1019.5907505351058,59.4,742.5,742.5,1,0.2718908668093616
2024-07-02 23:00:00+00:00,400.0,0.25,50.0,1013.6924589575067,1013.6924589575067,59.4,742.5,742.5,1,0.2703179890553351
2024-07-02 23:15:00+00:00,400.0,0.25,50.0,1203.5120870533326,1203.5120870533326,165.4,2067.5,1203.5120870533326,0,0.3209365565475554
2024-07-02 23:30:00+00:00,400.0,0.25,50.0,1203.560196324803,1203.560196324803,114.75,1434.375,1203.560196324803,0,0.32094938568661413
2024-07-02 23:45:00+00:00,400.0,0.25,50.0,1203.5995784047784,1203.5995784047784,114.75,1434.375,1203.5995784047784,0,0.3209598875746076
2024-07-03 00:00:00+00:00,400.0,0.25,50.0,1203.60277156994,1203.60277156994,114.75,1434.375,1203.60277156994,0,0.3209607390853173
2024-07-03 00:15:00+00:00,400.0,0.25,50.0,1200.6318259489774,1200.6318259489774,100.58,1257.25,1200.6318259489774,0,0.3201684869197273
2024-07-03 00:30:00+00:00,400.0,0.25,50.0,1200.6743579126403,1200.6743579126403,100.58,1257.25,1200.6743579126403,0,0.32017982877670403
2024-07-03 00:45:00+00:00,400.0,0.25,50.0,1200.6743579126403,1200.6743579126403,100.58,1257.25,1200.6743579126403,0,0.32017982877670403
2024-07-03 01:00:00+00:00,400.0,0.25,50.0,1201.5844801681237,1201.5844801681237,101.56,1269.5,1201.5844801681237,0,0.32042252804483295
2024-07-03 01:15:00+00:00,400.0,0.25,50.0,1206.501694004703,1206.501694004703,106.16,1327.0,1206.501694004703,0,0.32173378506792083
2024-07-03 01:30:00+00:00,400.0,0.25,50.0,1205.7534148074715,1205.7534148074715,41.62,520.25,520.25,1,0.32153424394865904
2024-07-03 01:45:00+00:00,400.0,0.25,50.0,1205.710807905166,1205.710807905166,41.62,520.25,520.25,1,0.32152288210804425
2024-07-03 02:00:00+00:00,400.0,0.25,50.0,1205.6042933886981,1205.6042933886981,106.16,1327.0,1205.6042933886981,0,0.3214944782369862
2024-07-03 02:15:00+00:00,400.0,0.25,50.0,1192.1164516918334,1192.1164516918334,122.75,1534.375,1192.1164516918334,0,0.3178977204511556
2024-07-03 02:30:00+00:00,400.0,0.25,50.0,1192.1164516918334,1192.1164516918334,107.56,1344.5,1192.1164516918334,0,0.3178977204511556
2024-07-03 02:45:00+00:00,400.0,0.25,50.0,1192.1164516918334,1192.1164516918334,122.75,1534.375,1192.1164516918334,0,0.3178977204511556
2024-07-03 03:00:00+00:00,400.0,0.25,50.0,1192.1164516918334,1192.1164516918334,107.56,1344.5,1192.1164516918334,0,0.3178977204511556
2024-07-03 03:15:00+00:00,400.0,0.25,50.0,1242.8843716882589,1242.8843716882589,108.75,1359.375,1242.8843716882589,0,0.33143583245020236
2024-07-03 03:30:00+00:00,400.0,0.25,50.0,1242.9216850891403,1242.9216850891403,108.75,1359.375,1242.9216850891403,0,0.33144578269043745
2024-07-03 03:45:00+00:00,400.0,0.25,50.0,1242.9216850891403,1242.9216850891403,108.75,1359.375,1242.9216850891403,0,0.33144578269043745
2024-07-03 04:00:00+00:00,400.0,0.25,50.0,1242.9564106780374,1242.9564106780374,159.4,1992.5,1242.9564106780374,0,0.3314550428474766
