dt,price_pln_per_mw_h,mw_procured,CEN,COR,CSDAC,CEB_SR,Hours_in_interval,T_years,budget_pln_interval,exante_option_value_per_mw,exante_p_accept,exante_pln_per_mw_interval,exante_pln_portfolio_baseline,exante_pln_portfolio_capped
2024-07-04 00:30:00+00:00,132.07,400.0,322.47,10.0,402.42,322.47,0.25,2.8519279032626055e-05,13207.0,32.06999999999999,1.0,8.017499999999998,4008.749999999999,4008.749999999999
2024-07-04 00:45:00+00:00,132.07,400.0,319.69,10.0,402.42,319.69,0.25,2.8519279032626055e-05,13207.0,32.06999999999999,1.0,8.017499999999998,4008.749999999999,4008.749999999999
2024-07-04 01:00:00+00:00,132.07,400.0,319.69,10.0,402.42,319.69,0.25,2.8519279032626055e-05,13207.0,32.06999999999999,1.0,8.017499999999998,4008.749999999999,4008.749999999999
2024-07-04 01:15:00+00:00,137.76,400.0,317.0,10.0,394.72,317.0,0.25,2.8519279032626055e-05,13776.0,37.75999999999999,1.0,9.439999999999998,4719.999999999999,4719.999999999999
2024-07-04 01:30:00+00:00,148.4,400.0,320.0,10.0,394.72,320.0,0.25,2.8519279032626055e-05,14840.0,48.400000000000006,1.0,12.100000000000001,6050.000000000001,6050.000000000001
2024-07-04 01:45:00+00:00,148.4,400.0,324.99,10.0,394.72,324.99,0.25,2.8519279032626055e-05,14840.0,48.400000000000006,1.0,12.100000000000001,6050.000000000001,6050.000000000001
2024-07-04 02:00:00+00:00,148.4,400.0,324.99,10.0,394.72,324.99,0.25,2.8519279032626055e-05,14840.0,48.400000000000006,1.0,12.100000000000001,6050.000000000001,6050.000000000001
2024-07-04 02:15:00+00:00,144.4,400.0,322.47,10.0,397.56,322.47,0.25,2.8519279032626055e-05,14440.0,44.400000000000006,1.0,11.100000000000001,5550.000000000001,5550.000000000001
2024-07-04 02:30:00+00:00,144.4,400.0,321.0,10.0,397.56,321.0,0.25,2.8519279032626055e-05,14440.0,44.400000000000006,1.0,11.100000000000001,5550.000000000001,5550.000000000001
2024-07-04 02:45:00+00:00,133.76,400.0,324.0,10.0,397.56,324.0,0.25,2.8519279032626055e-05,13376.0,33.75999999999999,1.0,8.439999999999998,4219.999999999999,4219.999999999999
2024-07-04 03:00:00+00:00,152.36,400.0,336.0,10.0,397.56,336.0,0.25,2.8519279032626055e-05,15236.000000000002,52.360000000000014,1.0,13.090000000000003,6545.000000000002,6545.000000000002
2024-07-04 03:15:00+00:00,173.33,400.0,332.69,0.0,449.57,332.69,0.25,2.8519279032626055e-05,17333.0,73.33000000000001,1.0,18.332500000000003,9166.250000000002,9166.250000000002
2024-07-04 03:30:00+00:00,173.33,400.0,331.69,0.0,449.57,331.69,0.25,2.8519279032626055e-05,17333.0,73.33000000000001,1.0,18.332500000000003,9166.250000000002,9166.250000000002
2024-07-04 03:45:00+00:00,173.33,400.0,328.69,0.0,449.57,328.69,0.25,2.8519279032626055e-05,17333.0,73.33000000000001,1.0,18.332500000000003,9166.250000000002,9166.250000000002
2024-07-04 04:00:00+00:00,173.33,400.0,327.61,0.0,449.57,327.61,0.25,2.8519279032626055e-05,17333.0,73.33000000000001,1.0,18.332500000000003,9166.250000000002,9166.250000000002
2024-07-04 04:15:00+00:00,107.07,400.0,452.0,0.0,615.85,452.0,0.25,2.8519279032626055e-05,10707.0,7.069999999999993,1.0,1.7674999999999983,883.7499999999991,883.7499999999991
2024-07-04 04:30:00+00:00,107.07,400.0,615.85,0.0,615.85,438.26,0.25,2.8519279032626055e-05,10707.0,7.069999999999993,1.0,1.7674999999999983,883.7499999999991,883.7499999999991
2024-07-04 04:45:00+00:00,70.89,400.0,615.85,0.0,615.85,484.99,0.25,2.8519279032626055e-05,7089.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 05:00:00+00:00,107.07,400.0,615.85,0.0,615.85,528.04,0.25,2.8519279032626055e-05,10707.0,7.069999999999993,1.0,1.7674999999999983,883.7499999999991,883.7499999999991
2024-07-04 05:15:00+00:00,103.36,400.0,574.0,10.0,521.76,574.0,0.25,2.8519279032626055e-05,10336.0,3.360000000000298,0.999999999996394,0.8400000000000745,420.00000000003723,420.00000000003723
2024-07-04 05:30:00+00:00,120.94,400.0,574.0,10.0,521.76,574.0,0.25,2.8519279032626055e-05,12094.0,20.939999999999998,1.0,5.234999999999999,2617.4999999999995,2617.4999999999995
2024-07-04 05:45:00+00:00,120.94,400.0,573.0,10.0,521.76,573.0,0.25,2.8519279032626055e-05,12094.0,20.939999999999998,1.0,5.234999999999999,2617.4999999999995,2617.4999999999995
2024-07-04 06:00:00+00:00,120.94,400.0,521.76,10.0,521.76,506.38,0.25,2.8519279032626055e-05,12094.0,20.939999999999998,1.0,5.234999999999999,2617.4999999999995,2617.4999999999995
2024-07-04 06:15:00+00:00,34.8,400.0,508.0,10.0,492.33,508.0,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 06:30:00+00:00,34.8,400.0,453.07,10.0,492.33,453.07,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 06:45:00+00:00,34.8,400.0,387.69,10.0,492.33,387.69,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 07:00:00+00:00,131.59,400.0,394.01,10.0,492.33,394.01,0.25,2.8519279032626055e-05,13159.0,31.590000000000003,1.0,7.897500000000001,3948.7500000000005,3948.7500000000005
2024-07-04 07:15:00+00:00,119.53,400.0,428.14,10.0,361.76,428.14,0.25,2.8519279032626055e-05,11953.0,19.53,1.0,4.8825,2441.25,2441.25
2024-07-04 07:30:00+00:00,227.75,400.0,361.76,10.0,361.76,500.16,0.25,2.8519279032626055e-05,22775.0,127.75,1.0,31.9375,15968.75,15968.75
2024-07-04 07:45:00+00:00,227.75,400.0,361.76,10.0,361.76,412.89,0.25,2.8519279032626055e-05,22775.0,127.75,1.0,31.9375,15968.75,15968.75
2024-07-04 08:00:00+00:00,227.75,400.0,361.76,10.0,361.76,390.85,0.25,2.8519279032626055e-05,22775.0,127.75,1.0,31.9375,15968.75,15968.75
2024-07-04 08:15:00+00:00,304.16,400.0,275.33,10.0,275.33,411.89,0.25,2.8519279032626055e-05,30416.000000000004,204.16000000000003,1.0,51.040000000000006,25520.000000000004,25520.000000000004
2024-07-04 08:30:00+00:00,304.16,400.0,275.33,10.0,275.33,397.16,0.25,2.8519279032626055e-05,30416.000000000004,204.16000000000003,1.0,51.040000000000006,25520.000000000004,25520.000000000004
2024-07-04 08:45:00+00:00,304.16,400.0,189.99,10.0,275.33,189.99,0.25,2.8519279032626055e-05,30416.000000000004,204.16000000000003,1.0,51.040000000000006,25520.000000000004,25520.000000000004
2024-07-04 09:00:00+00:00,304.16,400.0,186.99,10.0,275.33,186.99,0.25,2.8519279032626055e-05,30416.000000000004,204.16000000000003,1.0,51.040000000000006,25520.000000000004,25520.000000000004
2024-07-04 09:15:00+00:00,260.16,400.0,308.03,10.0,308.03,394.01,0.25,2.8519279032626055e-05,26016.000000000004,160.16000000000003,1.0,40.040000000000006,20020.000000000004,20020.000000000004
2024-07-04 09:30:00+00:00,260.16,400.0,308.03,10.0,308.03,467.84,0.25,2.8519279032626055e-05,26016.000000000004,160.16000000000003,1.0,40.040000000000006,20020.000000000004,20020.000000000004
2024-07-04 09:45:00+00:00,260.16,400.0,308.03,10.0,308.03,485.5,0.25,2.8519279032626055e-05,26016.000000000004,160.16000000000003,1.0,40.040000000000006,20020.000000000004,20020.000000000004
2024-07-04 10:00:00+00:00,260.16,400.0,308.03,10.0,308.03,486.01,0.25,2.8519279032626055e-05,26016.000000000004,160.16000000000003,1.0,40.040000000000006,20020.000000000004,20020.000000000004
2024-07-04 10:15:00+00:00,275.15,400.0,415.0,10.0,311.86,415.0,0.25,2.8519279032626055e-05,27514.999999999996,175.14999999999998,1.0,43.787499999999994,21893.749999999996,21893.749999999996
2024-07-04 10:30:00+00:00,275.15,400.0,417.0,10.0,311.86,417.0,0.25,2.8519279032626055e-05,27514.999999999996,175.14999999999998,1.0,43.787499999999994,21893.749999999996,21893.749999999996
2024-07-04 10:45:00+00:00,275.15,400.0,418.0,10.0,311.86,418.0,0.25,2.8519279032626055e-05,27514.999999999996,175.14999999999998,1.0,43.787499999999994,21893.749999999996,21893.749999999996
2024-07-04 11:00:00+00:00,275.15,400.0,418.0,10.0,311.86,418.0,0.25,2.8519279032626055e-05,27514.999999999996,175.14999999999998,1.0,43.787499999999994,21893.749999999996,21893.749999999996
2024-07-04 11:15:00+00:00,273.39,400.0,425.76,10.0,309.32,425.76,0.25,2.8519279032626055e-05,27339.0,173.39,1.0,43.3475,21673.75,21673.75
2024-07-04 11:30:00+00:00,273.4,400.0,425.76,10.0,309.32,425.76,0.25,2.8519279032626055e-05,27339.999999999996,173.39999999999998,1.0,43.349999999999994,21674.999999999996,21674.999999999996
2024-07-04 11:45:00+00:00,273.4,400.0,421.76,10.0,309.32,421.76,0.25,2.8519279032626055e-05,27339.999999999996,173.39999999999998,1.0,43.349999999999994,21674.999999999996,21674.999999999996
2024-07-04 12:00:00+00:00,273.4,400.0,406.01,0.0,309.32,406.01,0.25,2.8519279032626055e-05,27339.999999999996,173.39999999999998,1.0,43.349999999999994,21674.999999999996,21674.999999999996
2024-07-04 12:15:00+00:00,278.17,400.0,308.42,0.0,308.42,450.45,0.25,2.8519279032626055e-05,27817.0,178.17000000000002,1.0,44.542500000000004,22271.250000000004,22271.250000000004
2024-07-04 12:30:00+00:00,278.17,400.0,362.67,0.0,308.42,362.67,0.25,2.8519279032626055e-05,27817.0,178.17000000000002,1.0,44.542500000000004,22271.250000000004,22271.250000000004
2024-07-04 12:45:00+00:00,278.17,400.0,413.99,10.0,308.42,413.99,0.25,2.8519279032626055e-05,27817.0,178.17000000000002,1.0,44.542500000000004,22271.250000000004,22271.250000000004
2024-07-04 13:00:00+00:00,278.17,400.0,413.99,10.0,308.42,413.99,0.25,2.8519279032626055e-05,27817.0,178.17000000000002,1.0,44.542500000000004,22271.250000000004,22271.250000000004
2024-07-04 13:15:00+00:00,312.17,400.0,291.04,0.0,291.04,471.92,0.25,2.8519279032626055e-05,31217.0,212.17000000000002,1.0,53.042500000000004,26521.250000000004,26521.250000000004
2024-07-04 13:30:00+00:00,312.17,400.0,291.04,0.0,291.04,471.07,0.25,2.8519279032626055e-05,31217.0,212.17000000000002,1.0,53.042500000000004,26521.250000000004,26521.250000000004
2024-07-04 13:45:00+00:00,312.17,400.0,291.04,0.0,291.04,479.93,0.25,2.8519279032626055e-05,31217.0,212.17000000000002,1.0,53.042500000000004,26521.250000000004,26521.250000000004
2024-07-04 14:00:00+00:00,312.17,400.0,291.04,0.0,291.04,450.45,0.25,2.8519279032626055e-05,31217.0,212.17000000000002,1.0,53.042500000000004,26521.250000000004,26521.250000000004
2024-07-04 14:15:00+00:00,256.56,400.0,352.21,0.0,352.21,435.67,0.25,2.8519279032626055e-05,25656.0,156.56,1.0,39.14,19570.0,19570.0
2024-07-04 14:30:00+00:00,256.56,400.0,352.21,10.0,352.21,488.6,0.25,2.8519279032626055e-05,25656.0,156.56,1.0,39.14,19570.0,19570.0
2024-07-04 14:45:00+00:00,256.55,400.0,424.13,10.0,352.21,424.13,0.25,2.8519279032626055e-05,25655.0,156.55,1.0,39.1375,19568.75,19568.75
2024-07-04 15:00:00+00:00,256.55,400.0,432.97,10.0,352.21,432.97,0.25,2.8519279032626055e-05,25655.0,156.55,1.0,39.1375,19568.75,19568.75
2024-07-04 15:15:00+00:00,218.95,400.0,435.67,0.0,463.77,435.67,0.25,2.8519279032626055e-05,21895.0,118.94999999999999,1.0,29.737499999999997,14868.749999999998,14868.749999999998
2024-07-04 15:30:00+00:00,218.95,400.0,435.67,0.0,463.77,435.67,0.25,2.8519279032626055e-05,21895.0,118.94999999999999,1.0,29.737499999999997,14868.749999999998,14868.749999999998
2024-07-04 15:45:00+00:00,218.95,400.0,463.77,0.0,463.77,482.84,0.25,2.8519279032626055e-05,21895.0,118.94999999999999,1.0,29.737499999999997,14868.749999999998,14868.749999999998
2024-07-04 16:00:00+00:00,218.95,400.0,463.77,0.0,463.77,419.5,0.25,2.8519279032626055e-05,21895.0,118.94999999999999,1.0,29.737499999999997,14868.749999999998,14868.749999999998
2024-07-04 16:15:00+00:00,101.45,400.0,413.57,0.0,710.79,413.57,0.25,2.8519279032626055e-05,10145.0,1.4502052990694239,0.9986513064445861,0.36255132476735596,181.27566238367797,181.27566238367797
2024-07-04 16:30:00+00:00,101.45,400.0,435.67,0.0,710.79,435.67,0.25,2.8519279032626055e-05,10145.0,1.4502052991763037,0.99865129815872,0.3625513247940759,181.27566239703796,181.27566239703796
2024-07-04 16:45:00+00:00,34.8,400.0,710.79,0.0,710.79,494.63,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 17:00:00+00:00,34.8,400.0,710.79,0.0,710.79,595.0,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 17:15:00+00:00,34.8,400.0,849.58,0.0,849.58,662.0,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 17:30:00+00:00,34.8,400.0,849.58,0.0,849.58,719.06,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 17:45:00+00:00,34.8,400.0,849.58,0.0,849.58,749.89,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 18:00:00+00:00,34.8,400.0,849.58,0.0,849.58,793.21,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 18:15:00+00:00,34.8,400.0,803.59,0.0,803.59,762.8,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 18:30:00+00:00,34.8,400.0,803.59,0.0,803.59,749.63,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 18:45:00+00:00,14.47,400.0,803.59,0.0,803.59,743.68,0.25,2.8519279032626055e-05,1447.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 19:00:00+00:00,14.46,400.0,803.59,0.0,803.59,749.63,0.25,2.8519279032626055e-05,1446.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 19:15:00+00:00,34.8,400.0,749.89,10.0,611.67,749.89,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 19:30:00+00:00,34.8,400.0,766.96,10.0,611.67,766.96,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 19:45:00+00:00,70.89,400.0,611.67,10.0,611.67,607.73,0.25,2.8519279032626055e-05,7089.0,0.0,0.0,0.0,0.0,0.0
2024-07-04 20:00:00+00:00,34.8,400.0,524.58,10.0,611.67,524.58,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 20:15:00+00:00,34.8,400.0,546.71,10.0,546.71,466.59,0.25,2.8519279032626055e-05,3479.9999999999995,0.0,0.0,0.0,0.0,0.0
2024-07-04 20:30:00+00:00,109.32,400.0,546.71,10.0,546.71,466.59,0.25,2.8519279032626055e-05,10932.0,9.319999999999993,1.0,2.3299999999999983,1164.999999999999,1164.999999999999
2024-07-04 20:45:00+00:00,109.32,400.0,461.0,10.0,546.71,461.0,0.25,2.8519279032626055e-05,10932.0,9.319999999999993,1.0,2.3299999999999983,1164.999999999999,1164.999999999999
2024-07-04 21:00:00+00:00,109.32,400.0,335.84,10.0,546.71,335.84,0.25,2.8519279032626055e-05,10932.0,9.319999999999993,1.0,2.3299999999999983,1164.999999999999,1164.999999999999
2024-07-04 21:15:00+00:00,160.02,400.0,423.57,10.0,482.74,423.57,0.25,2.8519279032626055e-05,16002.000000000002,60.02000000000001,1.0,15.005000000000003,7502.500000000001,7502.500000000001
2024-07-04 21:30:00+00:00,106.33,400.0,357.0,10.0,482.74,357.0,0.25,2.8519279032626055e-05,10633.0,6.329999999999998,1.0,1.5824999999999996,791.2499999999998,791.2499999999998
2024-07-04 21:45:00+00:00,106.33,400.0,354.0,10.0,482.74,354.0,0.25,2.8519279032626055e-05,10633.0,6.329999999999998,1.0,1.5824999999999996,791.2499999999998,791.2499999999998
2024-07-04 22:00:00+00:00,101.76,400.0,323.29,10.0,482.74,323.29,0.25,2.8519279032626055e-05,10176.0,1.760018880980823,0.9998602864756939,0.44000472024520576,220.00236012260288,220.00236012260288
2024-07-04 22:15:00+00:00,110.63,400.0,522.49,10.0,522.49,425.52,0.25,2.8519279032626055e-05,11063.0,10.629999999999995,1.0,2.657499999999999,1328.7499999999995,1328.7499999999995
2024-07-04 22:30:00+00:00,85.39,400.0,522.49,10.0,522.49,484.26,0.25,2.8519279032626055e-05,8539.0,2.0849517619173057e-236,5.419800628054736e-233,5.212379404793264e-237,2.606189702396632e-234,2.606189702396632e-234
2024-07-04 22:45:00+00:00,85.39,400.0,522.49,10.0,522.49,425.52,0.25,2.8519279032626055e-05,8539.0,3.2133472372395347e-237,5.56138134545175e-233,8.033368093098837e-238,4.016684046549418e-235,4.016684046549418e-235
2024-07-04 23:00:00+00:00,110.63,400.0,413.0,10.0,522.49,413.0,0.25,2.8519279032626055e-05,11063.0,10.629999999999995,1.0,2.657499999999999,1328.7499999999995,1328.7499999999995
2024-07-04 23:15:00+00:00,188.15,400.0,481.06,10.0,481.06,424.38,0.25,2.8519279032626055e-05,18815.0,88.15,1.0,22.0375,11018.75,11018.75
2024-07-04 23:30:00+00:00,188.15,400.0,481.06,10.0,481.06,422.69,0.25,2.8519279032626055e-05,18815.0,88.15,1.0,22.0375,11018.75,11018.75
2024-07-04 23:45:00+00:00,188.15,400.0,481.06,10.0,481.06,431.25,0.25,2.8519279032626055e-05,18815.0,88.15,1.0,22.0375,11018.75,11018.75
2024-07-05 00:00:00+00:00,188.15,400.0,481.06,10.0,481.06,438.22,0.25,2.8519279032626055e-05,18815.0,88.15,1.0,22.0375,11018.75,11018.75
2024-07-05 00:15:00+00:00,190.15,400.0,520.09,10.0,450.42,520.09,0.25,2.8519279032626055e-05,19015.0,90.15,1.0,22.5375,11268.75,11268.75
2024-07-05 00:30:00+00:00,190.15,400.0,484.26,10.0,450.42,484.26,0.25,2.8519279032626055e-05,19015.0,90.15,1.0,22.5375,11268.75,11268.75
2024-07-05 00:45:00+00:00,190.15,400.0,450.42,10.0,450.42,434.73,0.25,2.8519279032626055e-05,19015.0,90.15,1.0,22.5375,11268.75,11268.75
2024-07-05 01:00:00+00:00,190.15,400.0,450.42,10.0,450.42,431.25,0.25,2.8519279032626055e-05,19015.0,90.15,1.0,22.5375,11268.75,11268.75
2024-07-05 01:15:00+00:00,186.15,400.0,448.92,10.0,448.92,431.25,0.25,2.8519279032626055e-05,18615.0,86.15,1.0,21.5375,10768.75,10768.75
2024-07-05 01:30:00+00:00,186.15,400.0,448.92,10.0,448.92,431.25,0.25,2.8519279032626055e-05,18615.0,86.15,1.0,21.5375,10768.75,10768.75
2024-07-05 01:45:00+00:00,186.15,400.0,448.92,10.0,448.92,417.46,0.25,2.8519279032626055e-05,18615.0,86.15,1.0,21.5375,10768.75,10768.75
2024-07-05 02:00:00+00:00,186.15,400.0,448.92,10.0,448.92,420.94,0.25,2.8519279032626055e-05,18615.0,86.15,1.0,21.5375,10768.75,10768.75
2024-07-05 02:15:00+00:00,194.15,400.0,424.38,10.0,394.81,424.38,0.25,2.8519279032626055e-05,19415.0,94.15,1.0,23.5375,11768.75,11768.75
2024-07-05 02:30:00+00:00,194.15,400.0,424.38,10.0,394.81,424.38,0.25,2.8519279032626055e-05,19415.0,94.15,1.0,23.5375,11768.75,11768.75
2024-07-05 02:45:00+00:00,194.15,400.0,417.46,10.0,394.81,417.46,0.25,2.8519279032626055e-05,19415.0,94.15,1.0,23.5375,11768.75,11768.75
2024-07-05 03:00:00+00:00,194.15,400.0,420.94,10.0,394.81,420.94,0.25,2.8519279032626055e-05,19415.0,94.15,1.0,23.5375,11768.75,11768.75
2024-07-05 03:15:00+00:00,186.15,400.0,393.99,0.0,393.99,477.75,0.25,2.8519279032626055e-05,18615.0,86.15,1.0,21.5375,10768.75,10768.75
2024-07-05 03:30:00+00:00,186.15,400.0,319.05,0.0,393.99,319.05,0.25,2.8519279032626055e-05,18615.0,86.15,1.0,21.5375,10768.75,10768.75
2024-07-05 03:45:00+00:00,186.15,400.0,410.94,0.0,393.99,410.94,0.25,2.8519279032626055e-05,18615.0,86.15,1.0,21.5375,10768.75,10768.75
2024-07-05 04:00:00+00:00,207.07,400.0,417.81,0.0,393.99,417.81,0.25,2.8519279032626055e-05,20707.0,107.07,1.0,26.7675,13383.75,13383.75
2024-07-05 04:15:00+00:00,105.07,400.0,526.44,0.0,526.44,450.01,0.25,2.8519279032626055e-05,10507.0,5.069999999999993,1.0,1.2674999999999983,633.7499999999991,633.7499999999991
2024-07-05 04:30:00+00:00,85.15,400.0,526.44,0.0,526.44,473.01,0.25,2.8519279032626055e-05,8515.0,3.183644301601307e-245,2.732161717276933e-241,7.959110754003268e-246,3.979555377001634e-243,3.979555377001634e-243
2024-07-05 04:45:00+00:00,65.21,400.0,588.08,0.0,526.44,588.08,0.25,2.8519279032626055e-05,6520.999999999999,0.0,0.0,0.0,0.0,0.0
2024-07-05 05:00:00+00:00,105.07,400.0,616.0,0.0,526.44,616.0,0.25,2.8519279032626055e-05,10507.0,5.069999999999993,1.0,1.2674999999999983,633.7499999999991,633.7499999999991
2024-07-05 05:15:00+00:00,216.09,400.0,716.7,10.0,475.05,716.7,0.25,2.8519279032626055e-05,21609.0,116.09,1.0,29.0225,14511.25,14511.25
2024-07-05 05:30:00+00:00,216.09,400.0,749.89,10.0,475.05,749.89,0.25,2.8519279032626055e-05,21609.0,116.09,1.0,29.0225,14511.25,14511.25
2024-07-05 05:45:00+00:00,216.09,400.0,729.89,10.0,475.05,729.89,0.25,2.8519279032626055e-05,21609.0,116.09,1.0,29.0225,14511.25,14511.25
2024-07-05 06:00:00+00:00,216.09,400.0,706.95,10.0,475.05,706.95,0.25,2.8519279032626055e-05,21609.0,116.09,1.0,29.0225,14511.25,14511.25
2024-07-05 06:15:00+00:00,260.15,400.0,659.63,10.0,348.31,659.63,0.25,2.8519279032626055e-05,26014.999999999996,160.14999999999998,1.0,40.037499999999994,20018.749999999996,20018.749999999996
2024-07-05 06:30:00+00:00,260.15,400.0,602.64,10.0,348.31,602.64,0.25,2.8519279032626055e-05,26014.999999999996,160.14999999999998,1.0,40.037499999999994,20018.749999999996,20018.749999999996
2024-07-05 06:45:00+00:00,261.15,400.0,348.31,10.0,348.31,447.58,0.25,2.8519279032626055e-05,26114.999999999996,161.14999999999998,1.0,40.287499999999994,20143.749999999996,20143.749999999996
2024-07-05 07:00:00+00:00,261.15,400.0,348.31,0.0,348.31,490.18,0.25,2.8519279032626055e-05,26114.999999999996,161.14999999999998,1.0,40.287499999999994,20143.749999999996,20143.749999999996
2024-07-05 07:15:00+00:00,411.15,400.0,396.91,0.0,153.21,396.91,0.25,2.8519279032626055e-05,41115.0,311.15,1.0,77.7875,38893.75,38893.75
2024-07-05 07:30:00+00:00,411.15,400.0,153.21,0.0,153.21,481.74,0.25,2.8519279032626055e-05,41115.0,311.15,1.0,77.7875,38893.75,38893.75
2024-07-05 07:45:00+00:00,1000.0,400.0,74.0,0.0,153.21,74.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 08:00:00+00:00,1000.0,400.0,-17.66,0.0,153.21,-17.66,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 08:15:00+00:00,1000.0,400.0,-85.0,10.0,9.88,-85.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 08:30:00+00:00,1000.0,400.0,-82.0,10.0,9.88,-82.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 08:45:00+00:00,1000.0,400.0,-88.0,10.0,9.88,-88.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 09:00:00+00:00,1000.0,400.0,-85.0,10.0,9.88,-85.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 09:15:00+00:00,1000.0,400.0,-93.64,10.0,0.52,-93.64,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 09:30:00+00:00,1000.0,400.0,-324.18,10.0,0.52,-324.18,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 09:45:00+00:00,1000.0,400.0,-305.44,10.0,0.52,-305.44,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 10:00:00+00:00,1000.0,400.0,-305.44,10.0,0.52,-305.44,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 10:15:00+00:00,1000.0,400.0,-114.69,10.0,-0.17,-114.69,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 10:30:00+00:00,1000.0,400.0,-88.0,10.0,-0.17,-88.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 10:45:00+00:00,1000.0,400.0,-88.0,10.0,-0.17,-88.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 11:00:00+00:00,1000.0,400.0,-87.0,10.0,-0.17,-87.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 11:15:00+00:00,1000.0,400.0,-53.75,10.0,-12.59,-53.75,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 11:30:00+00:00,1000.0,400.0,-50.62,10.0,-12.59,-50.62,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 11:45:00+00:00,1000.0,400.0,-85.99,10.0,-12.59,-85.99,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 12:00:00+00:00,1000.0,400.0,-140.0,10.0,-12.59,-140.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 12:15:00+00:00,1000.0,400.0,-82.0,10.0,-3.31,-82.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 12:30:00+00:00,1000.0,400.0,-76.0,10.0,-3.31,-76.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 12:45:00+00:00,1000.0,400.0,-22.63,10.0,-3.31,-22.63,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 13:00:00+00:00,1000.0,400.0,-3.31,10.0,-3.31,253.75,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 13:15:00+00:00,1000.0,400.0,318.0,10.0,201.04,318.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
2024-07-05 13:30:00+00:00,1000.0,400.0,319.0,10.0,201.04,319.0,0.25,2.8519279032626055e-05,100000.0,900.0,1.0,225.0,112500.0,100000.0
