dt,mw_procured,Hours_in_interval,mw_available,cap_revenue_band_1,capacity_revenue_baseline,price_pln_per_mw_h,budget_envelope,capacity_revenue_capped,bound_flag,total_revenue
2024-07-03 11:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,211.69,2646.125,1133.6085891032428,0,1133.6085891032428
2024-07-03 11:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,211.69,2646.125,1133.6085891032428,0,1133.6085891032428
2024-07-03 12:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,211.69,2646.125,1133.6085891032428,0,1133.6085891032428
2024-07-03 12:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,187.4,2342.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 12:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,187.4,2342.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 12:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,187.4,2342.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 13:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,187.4,2342.5,1133.6085891032428,0,1133.6085891032428
2024-07-03 13:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,59.75,746.875,746.875,1,746.875
2024-07-03 13:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,110.4,1380.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 13:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,59.75,746.875,746.875,1,746.875
2024-07-03 14:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,110.4,1380.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 14:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,120.51,1506.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 14:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,87.1,1088.75,1088.75,1,1088.75
2024-07-03 14:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,87.1,1088.75,1088.75,1,1088.75
2024-07-03 15:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,87.1,1088.75,1088.75,1,1088.75
2024-07-03 15:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-03 15:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,124.46,1555.75,1133.6085891032428,0,1133.6085891032428
2024-07-03 15:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-03 16:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-03 16:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,144.99,1812.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 16:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,144.99,1812.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 16:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-03 17:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-03 17:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-03 17:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 17:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 18:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 18:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,14.46,180.75,180.75,1,180.75
2024-07-03 18:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,14.46,180.75,180.75,1,180.75
2024-07-03 18:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,14.46,180.75,180.75,1,180.75
2024-07-03 19:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,14.46,180.75,180.75,1,180.75
2024-07-03 19:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 19:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 19:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,68.89,861.125,861.125,1,861.125
2024-07-03 20:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,222.83,2785.375,1133.6085891032428,0,1133.6085891032428
2024-07-03 20:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,189.28,2366.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 20:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 20:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 21:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,186.8,2335.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 21:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,139.92,1748.9999999999998,1133.6085891032428,0,1133.6085891032428
2024-07-03 21:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,119.92,1499.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 21:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 22:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,41.62,520.25,520.25,1,520.25
2024-07-03 22:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.12,1264.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 22:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.12,1264.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 22:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.12,1264.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 23:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.12,1264.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 23:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,112.4,1405.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 23:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,112.4,1405.0,1133.6085891032428,0,1133.6085891032428
2024-07-03 23:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.76,1272.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 00:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.76,1272.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 00:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,132.07,1650.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 00:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,132.07,1650.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 00:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,132.07,1650.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 01:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,132.07,1650.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 01:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,137.76,1722.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 01:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,148.4,1855.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 01:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,148.4,1855.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 02:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,148.4,1855.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 02:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,144.4,1805.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 02:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,144.4,1805.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 02:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,133.76,1672.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 03:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,152.36,1904.5000000000002,1133.6085891032428,0,1133.6085891032428
2024-07-04 03:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,173.33,2166.625,1133.6085891032428,0,1133.6085891032428
2024-07-04 03:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,173.33,2166.625,1133.6085891032428,0,1133.6085891032428
2024-07-04 03:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,173.33,2166.625,1133.6085891032428,0,1133.6085891032428
2024-07-04 04:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,173.33,2166.625,1133.6085891032428,0,1133.6085891032428
2024-07-04 04:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,107.07,1338.375,1133.6085891032428,0,1133.6085891032428
2024-07-04 04:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,107.07,1338.375,1133.6085891032428,0,1133.6085891032428
2024-07-04 04:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,70.89,886.125,886.125,1,886.125
2024-07-04 05:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,107.07,1338.375,1133.6085891032428,0,1133.6085891032428
2024-07-04 05:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,103.36,1292.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 05:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,120.94,1511.75,1133.6085891032428,0,1133.6085891032428
2024-07-04 05:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,120.94,1511.75,1133.6085891032428,0,1133.6085891032428
2024-07-04 06:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,120.94,1511.75,1133.6085891032428,0,1133.6085891032428
2024-07-04 06:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 06:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 06:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 07:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,131.59,1644.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 07:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,119.53,1494.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 07:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,227.75,2846.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 07:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,227.75,2846.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 08:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,227.75,2846.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 08:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,304.16,3802.0000000000005,1133.6085891032428,0,1133.6085891032428
2024-07-04 08:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,304.16,3802.0000000000005,1133.6085891032428,0,1133.6085891032428
2024-07-04 08:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,304.16,3802.0000000000005,1133.6085891032428,0,1133.6085891032428
2024-07-04 09:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,304.16,3802.0000000000005,1133.6085891032428,0,1133.6085891032428
2024-07-04 09:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,260.16,3252.0000000000005,1133.6085891032428,0,1133.6085891032428
2024-07-04 09:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,260.16,3252.0000000000005,1133.6085891032428,0,1133.6085891032428
2024-07-04 09:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,260.16,3252.0000000000005,1133.6085891032428,0,1133.6085891032428
2024-07-04 10:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,260.16,3252.0000000000005,1133.6085891032428,0,1133.6085891032428
2024-07-04 10:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,275.15,3439.3749999999995,1133.6085891032428,0,1133.6085891032428
2024-07-04 10:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,275.15,3439.3749999999995,1133.6085891032428,0,1133.6085891032428
2024-07-04 10:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,275.15,3439.3749999999995,1133.6085891032428,0,1133.6085891032428
2024-07-04 11:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,275.15,3439.3749999999995,1133.6085891032428,0,1133.6085891032428
2024-07-04 11:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,273.39,3417.375,1133.6085891032428,0,1133.6085891032428
2024-07-04 11:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,273.4,3417.4999999999995,1133.6085891032428,0,1133.6085891032428
2024-07-04 11:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,273.4,3417.4999999999995,1133.6085891032428,0,1133.6085891032428
2024-07-04 12:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,273.4,3417.4999999999995,1133.6085891032428,0,1133.6085891032428
2024-07-04 12:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,278.17,3477.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 12:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,278.17,3477.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 12:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,278.17,3477.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 13:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,278.17,3477.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 13:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,312.17,3902.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 13:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,312.17,3902.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 13:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,312.17,3902.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 14:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,312.17,3902.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 14:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,256.56,3207.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 14:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,256.56,3207.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 14:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,256.55,3206.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 15:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,256.55,3206.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 15:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,218.95,2736.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 15:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,218.95,2736.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 15:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,218.95,2736.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 16:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,218.95,2736.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 16:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.45,1268.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 16:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.45,1268.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 16:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 17:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 17:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 17:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 17:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 18:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 18:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 18:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 18:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,14.47,180.875,180.875,1,180.875
2024-07-04 19:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,14.46,180.75,180.75,1,180.75
2024-07-04 19:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 19:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 19:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,70.89,886.125,886.125,1,886.125
2024-07-04 20:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 20:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,34.8,434.99999999999994,434.99999999999994,1,434.99999999999994
2024-07-04 20:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,109.32,1366.5,1133.6085891032428,0,1133.6085891032428
2024-07-04 20:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,109.32,1366.5,1133.6085891032428,0,1133.6085891032428
2024-07-04 21:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,109.32,1366.5,1133.6085891032428,0,1133.6085891032428
2024-07-04 21:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,160.02,2000.2500000000002,1133.6085891032428,0,1133.6085891032428
2024-07-04 21:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,106.33,1329.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 21:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,106.33,1329.125,1133.6085891032428,0,1133.6085891032428
2024-07-04 22:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,101.76,1272.0,1133.6085891032428,0,1133.6085891032428
2024-07-04 22:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,110.63,1382.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 22:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,85.39,1067.375,1067.375,1,1067.375
2024-07-04 22:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,85.39,1067.375,1067.375,1,1067.375
2024-07-04 23:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,110.63,1382.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 23:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,188.15,2351.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 23:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,188.15,2351.875,1133.6085891032428,0,1133.6085891032428
2024-07-04 23:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,188.15,2351.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 00:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,188.15,2351.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 00:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,190.15,2376.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 00:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,190.15,2376.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 00:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,190.15,2376.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 01:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,190.15,2376.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 01:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,186.15,2326.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 01:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,186.15,2326.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 01:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,186.15,2326.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 02:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,186.15,2326.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 02:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,194.15,2426.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 02:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,194.15,2426.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 02:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,194.15,2426.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 03:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,194.15,2426.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 03:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,186.15,2326.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 03:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,186.15,2326.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 03:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,186.15,2326.875,1133.6085891032428,0,1133.6085891032428
2024-07-05 04:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,207.07,2588.375,1133.6085891032428,0,1133.6085891032428
2024-07-05 04:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,105.07,1313.375,1133.6085891032428,0,1133.6085891032428
2024-07-05 04:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,85.15,1064.375,1064.375,1,1064.375
2024-07-05 04:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,65.21,815.1249999999999,815.1249999999999,1,815.1249999999999
2024-07-05 05:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,105.07,1313.375,1133.6085891032428,0,1133.6085891032428
2024-07-05 05:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,216.09,2701.125,1133.6085891032428,0,1133.6085891032428
2024-07-05 05:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,216.09,2701.125,1133.6085891032428,0,1133.6085891032428
2024-07-05 05:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,216.09,2701.125,1133.6085891032428,0,1133.6085891032428
2024-07-05 06:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,216.09,2701.125,1133.6085891032428,0,1133.6085891032428
2024-07-05 06:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,260.15,3251.8749999999995,1133.6085891032428,0,1133.6085891032428
2024-07-05 06:30:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,260.15,3251.8749999999995,1133.6085891032428,0,1133.6085891032428
2024-07-05 06:45:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,261.15,3264.3749999999995,1133.6085891032428,0,1133.6085891032428
2024-07-05 07:00:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,261.15,3264.3749999999995,1133.6085891032428,0,1133.6085891032428
2024-07-05 07:15:00+00:00,400.0,0.25,50.0,1133.6085891032428,1133.6085891032428,411.15,5139.375,1133.6085891032428,0,1133.6085891032428
